Gene,NTG-7,NTG-8,NTG-9,NTG-10,AD-16,AD-17,AD-18,AD-19,AD-20,AD-CP2-21,AD-CP2-22,AD-CP2-23,AD-CP2-24,AD-CP2-25
Tcf24,0.47017848088785424,0.39535078393432427,0.5775761496566754,0.3922604313374806,0.5866919611225122,0.7073030534331286,0.9273182667690948,0.7413059360481602,0.6996264365064379,0.6969633066091331,0.8052932348365688,0.6103054678797194,0.7397236655077036,0.562652174
RP23-228G18.3,0.17391895993672737,0.2885064902126897,0.2585108660903915,0.2565109152523481,0.2092666641796654,0.16073625632038588,0.23888538253708289,0.4135248190468838,0.17080254138407536,0.18698063852149624,0.022545801675078008,0.286531276,0.3113648877652765,0.21132688993412652
Ppp1r42,0.4903247105898379,0.7808429104771549,0.3392289667600528,0.5978236990730201,0.6712655351755693,0.6836228622154522,0.5968092611654259,0.3950135500624746,0.4622771343303733,0.4638912295820574,0.5695220499301386,0.3015821638759137,0.7022576424646911,0.6672823464827409
Gm15818,0,0.10986915674951099,0.098446211,0,0.097402573,0.048094864151613716,0,0.20379594740689325,0,0.097908307,0.1888898262290072,0.10002387534473356,0,0.11065668703105558
Gm24674,0.5744342570987101,0,0.3104842045526205,1.1296346075536101,0.30719273139194475,0,0.4855451414289229,0,0,0.6175754743474419,0.29786472597651137,0,1.028402297570889,1.0469825003707567
Cops5,52.06332875915786,45.53916090453072,42.21068211824357,42.48038034810339,42.39944881457295,50.006194408753146,49.31674007919813,44.61367109101704,41.61941127,43.148289646919515,43.20130011847539,44.77754963,42.95477467018078,44.02478938007931
Cspp1,3.6825578580757505,3.0302931190581237,3.6828630582516952,3.3347807266115743,4.2007682847075305,3.7422423915775536,3.4708746177824605,3.8024726908982394,3.653338207213289,4.1951364017143264,3.808487220438694,3.074624405002247,4.085486755,4.633850423790995
RP23-228G18.5,0.12987209290927357,0,0.14039285771075014,0,0.1389045394120098,0.1371749168846026,0.054887712,0.1816442139931005,0.031886235,0.27925151883536503,0.13468665870242252,0.14264274396988091,0.3196989751144286,0.078903029
RP23-228G18.6,1.6886223276732661,1.3647413587019388,2.126697515267126,0.9027156907782965,1.7534601572317374,1.4372498152179274,1.2471741283684736,1.7426678708009862,0.9499368015807802,1.5686823794072233,1.0711359410527457,0.9183311672704187,2.1425988592640475,2.629523557462449
Arfgef1,27.360692441579875,26.91477876808501,25.794055496506903,31.35309935854662,30.217689672493368,31.07633626866906,29.714436009836465,27.30678429140598,30.061073734452012,29.628344350863348,28.437949134226816,28.253925592783066,34.13299755061931,34.509164852298106
