Gene,NTG-7,NTG-8,NTG-9,NTG-10,AD-16,AD-17,AD-18,AD-19,AD-20,AD-CP2-21,AD-CP2-22,AD-CP2-23,AD-CP2-24,AD-CP2-25
100039707,1.964837311,1.88264797,1.768866864,1.608916973,1.932559349,1.668265169,1.981204921,1.986407031,1.817947037,1.657317601,1.834564471,1.471078722,1.617427979,2.226240286
100040843,0.038893986,0,0,0,0,0,0,0,0.019098526,0,0,0,0,0
100041273,67.55346863,54.1480279,51.9405576,51.26030819,50.62536213,54.68706686,53.84156124,49.01971855,44.0531506,46.27698888,51.33864033,48.59484728,47.26079892,42.15849535
100041585,5.962918305,6.608487336,6.607367702,7.202699888,8.633257768,8.092077337,7.067328719,6.421386834,7.478173874,6.631460233,5.622673603,5.924063225,7.509489317,7.755716666
100042503,67.55346863,54.1480279,51.9405576,51.26030819,50.62536213,54.68706686,53.84156124,49.01971855,44.0531506,46.27698888,51.33864033,48.59484728,47.26079892,42.15849535
100043684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100043686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100043688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100163,4.20468084,3.428306608,4.554226275,5.198318548,4.903529993,5.374707474,5.18792093,6.100352143,4.551195732,5.985836622,5.971133367,3.674549668,4.636342438,5.831754296
100198,5.676323236,5.251393171,5.389948865,5.300825498,5.759922383,5.362816174,6.181891006,5.987459546,5.865946772,6.427691568,5.667849194,5.325946609,6.163735848,5.905973096
100328588,3.813110582,3.465611634,3.042245035,3.906986182,5.068642578,4.404865039,4.671283206,5.898094478,4.761532526,5.494718377,5.088637515,4.724583929,4.405286874,4.553534825
100417514,0.032574244,0.078597783,0.052819559,0.032028898,0,0.034405922,0.027533639,0.036447694,0,0,0,0,0,0.039580582
100503991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100678,11.81415014,9.948391855,9.501900644,9.829229608,10.82727977,11.58939903,11.30194102,10.55185281,8.295828322,9.89044812,10.56030732,8.909657876,9.548497342,8.689171474
100705,2.406516938,1.653695065,2.199177156,2.594922688,2.05977319,2.807158209,2.212375952,2.588580917,2.171521482,2.073802029,2.756238299,1.651972393,2.123642203,2.991958297
100862375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101488,7.680550413,8.264384596,9.626116842,9.975084215,17.51108046,18.0070188,14.62622545,17.09837831,16.42925206,22.52895962,21.64370446,13.52767662,13.06906541,14.01498884
101490,49.0354143,39.8646434,36.15837196,41.15681114,46.30796631,41.30377457,47.86962889,42.73089017,36.73349475,43.43077449,42.63141024,41.99228942,42.87855606,45.61890061
101502,18.41064594,15.51222521,17.86621165,18.77535687,22.02722635,18.94346817,19.87784253,19.38333259,19.62998304,20.36734611,20.52275378,17.75802493,20.60781842,22.47082363
101744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102294,3.911965347,3.923345617,3.267291994,3.996946018,5.063811019,6.410061318,5.877537152,6.084121473,6.09626429,5.851048074,5.69863005,4.112797272,4.691859089,4.79406012
102448,3.668045484,3.827773109,3.597112339,4.184915774,4.229391326,4.560888299,4.788028566,4.78825442,3.921511302,4.342867533,4.462106196,3.459271312,4.405611501,5.237444066
102570,0.226292283,0.109203283,0.195699135,0.207670201,0.225895261,0.09560676,0.140268596,0.151920615,0.177789918,0.259506462,0.14080878,0.132556893,0.189059816,0.219972081
102631912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102632,7.315114034,7.15269242,7.258510425,7.475327721,6.75449504,7.11238228,7.282086709,7.570198901,6.544060732,7.218850353,7.361027034,7.434476968,7.980648179,7.914266606
102680,17.76709177,19.4431409,14.32500476,12.50288846,14.38363624,24.57499682,26.03389257,23.37864755,18.62987145,19.11319235,24.49206883,15.13099092,22.43211922,23.06325141
102857,50.93478789,44.6140476,47.77857279,53.28969953,48.99517698,47.98541833,52.06199532,52.50096536,50.01646717,50.86451177,51.99654721,43.45620778,51.36247698,53.01496034
103142,0.407704314,0.260992805,0.332797554,0.261798327,0.809825072,0.30759278,0.478241677,0.586523601,0.506626981,0.205743807,0.440076464,0.237605462,0.260681362,0.35385481
103149,0.153902071,0.218439663,0.058718637,0.129071752,0.600326938,0.172118247,0.168347823,0.126619698,0.053345058,0.087596703,0.093886745,0.12429092,0.040518957,0.115502843
103199,26.78557189,24.72786692,25.48197057,28.30837323,37.05894783,33.94816446,28.25060257,28.90542287,28.8228896,28.75785715,28.21526584,28.36374244,30.41776357,29.46567483
103466,74.71660205,78.58288065,92.82935203,104.3708739,55.82856289,85.79839333,71.87210168,72.75802938,81.9881254,82.79371203,76.32062963,81.27544855,91.65289912,88.25049269
103850,27.86202695,26.34427669,28.31290773,30.94345129,25.35121497,29.17528045,27.54706627,26.82951516,24.67450052,26.71542201,26.87642019,26.17012651,29.32399958,27.08385793
103988,1.349248153,1.54461617,1.735353853,2.430595268,1.685356759,1.830807991,1.531716424,1.983533257,1.179990455,1.799989183,2.584047699,2.325645793,2.001196954,1.60355513
104015,140.570919,136.8473142,141.0950825,162.026349,140.5121211,145.388615,144.1201274,134.4301086,162.6741467,153.9522086,134.9886833,145.8193458,177.1981042,181.3108654
104086,13.47131603,6.898953843,6.894949735,9.09633979,5.88091009,10.49738469,13.90808642,13.9042669,8.855950636,13.00517888,10.17866686,10.16091594,11.86188458,10.70655644
104110,1.536201328,1.719483694,1.965098885,1.980410843,2.163338984,1.865970798,3.318354224,1.766619727,1.919369158,1.605696233,2.026841804,1.743501882,3.621151404,2.716969445
104111,28.57456351,24.42859609,28.99204668,32.49281998,32.26517162,29.05490362,28.91473401,27.94308033,30.92750412,31.09076248,30.41253218,29.46191558,35.00058386,33.81991503
104112,97.23358027,86.15040589,88.73578575,106.2712477,116.2632837,112.3353172,121.3537256,108.2766054,103.215484,113.764445,105.6148534,105.6202102,115.0630024,119.9762481
104130,299.1005791,238.2892608,220.9826873,220.3757876,215.2622617,250.4907648,237.8294217,239.1478109,191.4550705,211.9236086,240.7613024,213.0341104,198.3298748,187.8726308
104174,17.88733802,19.66968138,19.73204038,21.39805992,18.51863183,18.95199005,17.06987362,20.34376487,17.34801465,19.15372332,19.17760064,12.60226224,16.61716211,16.03997271
104245,12.70746782,0.464106226,1.238421571,1.010052569,0.099470276,0.214323674,6.974918488,3.353605658,1.046207868,2.804173722,1.876387586,1.276840299,1.763391203,1.207106911
104418,121.2783716,126.55511,141.4904746,146.4964929,159.4141159,135.2885977,105.451112,114.6600855,127.8075577,132.6658496,126.4265214,121.0226995,129.5898428,143.7401774
104759,11.43176446,10.53055319,12.34151168,12.85887403,21.35253501,26.04728364,30.78817685,32.9663127,30.1955233,27.71408969,26.42051084,21.24713431,20.11467547,23.37731604
104776,73.7374082,66.70097295,64.80307329,69.56587542,63.97261039,71.923191,68.23101294,68.77637294,67.06725431,65.72778114,68.04942618,63.40555384,68.37520497,69.40678961
104816,5.31372714,4.37932346,4.621350547,4.429226177,9.144718323,17.17247193,19.13033639,24.5530851,14.2488988,19.48934374,17.28051523,9.799117931,10.8735098,12.00989589
104923,49.90572741,39.13252748,43.40193833,54.10027375,34.09937047,47.54281875,64.24539711,56.14135316,43.10085758,46.21272086,57.42250717,34.33863129,38.74666514,47.34181741
105014,44.90733463,40.15001141,34.1768863,37.47133058,40.08698192,41.96695113,38.91881803,38.57668995,35.43357899,37.89530377,36.04972599,41.29953197,44.46722108,36.98579485
105243,1.343576351,0.824945283,0.829952958,0.507201402,0.692849148,0.760246527,0.811191883,0.899321233,0.789344395,0.683549401,0.622046817,0.619264282,0.762421944,0.612211454
105349,1.088902718,3.075244069,3.85237071,2.433347125,1.614607032,3.215143661,2.154581423,1.744506817,3.183868334,2.181724791,2.078883556,1.413427687,2.237435322,1.924527899
105355,0,0,0.029603811,0,0.058579957,0.072313158,0.011573847,0,0.013447324,0.014721029,0,0.015039116,0,0.049913445
105446,29.83186383,25.59730617,29.04667265,28.70428626,31.22336387,33.61541126,31.74451968,30.21674455,29.46841967,31.92661078,30.55632647,27.10951696,30.68944407,29.59144837
105663,24.38905186,19.15696809,22.51179592,21.74115931,23.29042931,22.19143942,22.23987158,23.22269678,21.13009489,23.11535218,21.8823498,20.81073249,22.40527881,24.81128028
105727,81.0254204,74.10557434,71.66527512,84.20523342,68.56398254,80.4303407,92.39974384,85.15556951,79.05263122,88.40036133,84.57185733,76.80183846,88.15948362,93.9545035
106407,0.037338227,0,0.040362947,0.073426249,0.039935055,0,0.094681303,0.083556338,0.036669171,0,0.13552845,0.041009789,0,0
106529,474.391407,414.8586881,485.444614,512.3324815,528.6994159,636.8227262,559.5896836,507.9774398,501.031714,513.0283722,517.1038821,488.2808688,513.6830931,561.8711904
106557,0.4754487,0.249391581,0.625695504,0.365860897,0.50851558,0.480349536,0.768807809,0.647633903,0.751147024,0.600052572,0.535950372,0.65842706,0.851189722,0.67818382
106564,10.90601912,8.936298566,8.811947966,10.32084853,9.873040409,11.1457825,11.70390681,11.05754909,10.2902146,11.50498859,10.9629066,11.14035387,9.762453212,9.316948323
106648,9.908865073,11.3543659,15.67822781,14.46645126,18.94202613,12.4154721,7.578929859,9.168495681,12.79082375,11.96180367,9.149485465,9.560564281,7.498954527,12.88311508
107029,23.38544089,22.18005419,21.18931388,25.24307722,24.7646142,24.68757374,24.01421225,24.83205887,25.02166786,26.26670498,25.3880237,23.72052962,27.07609406,27.21784894
107146,0.249963024,0.150782776,0.087818963,0.245778241,0.013367382,0.118808401,0.179590755,0.202772704,0.141153293,0.167959857,0.16201847,0.260815394,0.134251681,0.167049928
107239,10.30565169,7.156557896,7.649429394,9.067253591,9.84688959,11.25090139,12.99322714,12.77771829,9.544334526,11.79183171,11.66356594,9.276811116,9.824766708,11.79966165
107272,77.43600643,65.53429179,68.61131627,67.4748224,81.89784215,88.56907786,78.2140859,74.94536082,72.76597804,70.59175119,70.97106733,63.71845337,67.68840454,68.90493575
107476,17.86321867,15.54671405,18.40049656,21.05451071,18.27288987,20.73717254,22.4178002,22.34270577,24.26190086,24.29257884,22.38873532,19.59594109,22.50935462,24.23205476
107569,22.39942184,23.33507142,20.90135832,23.01265043,27.28738822,28.3952078,25.81866297,23.52160078,25.01441398,22.48730348,23.37558266,22.62582423,24.08977937,23.5023347
107585,5.900543413,4.793109617,4.565188442,7.697096498,2.864307399,5.812702636,6.41780652,4.972219548,3.583824358,6.375325931,6.622868114,3.749466413,5.558438428,5.238694705
107605,0.152013137,0.146715861,0.13967839,0.141994783,0.211361106,0.16858902,0.096367738,0.170089239,0.156753706,0.171601124,0.078824253,0.066784389,0.183699342,0.249357664
107650,31.84142385,29.23833469,34.28769896,37.56093299,35.2004867,38.65716434,35.5689347,33.84462409,34.41609579,35.85503135,33.30926037,29.89909557,35.71789609,39.30753681
107652,26.7427718,23.99776859,27.32322927,26.92478877,27.32828202,30.99961603,30.3156422,24.26487734,29.03547391,29.33568187,27.18581872,26.13338828,30.64490137,29.87062913
107723,42.32424825,38.84134637,42.29989154,47.10548531,44.83726479,43.49369261,43.54936293,42.98075577,43.59176169,46.55492316,46.85240717,40.01167558,48.95781728,51.24559619
107747,35.37201158,36.13292672,38.02991103,41.27622766,35.12727097,37.40995905,43.17176415,46.73377121,39.1202836,41.78653628,40.85077403,34.02939929,34.51939893,38.66038573
107766,0.586656263,0.589804966,0.55490794,0.43262602,2.169957166,1.781477849,1.404981686,2.379509474,2.280570348,1.287710564,1.267509472,0.993363135,1.816114696,2.138517448
107823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107869,4.619842457,4.554399406,4.351992474,5.386105796,3.585860889,3.820045631,3.581404994,3.455975819,3.150016246,3.817342349,3.723374887,3.435906307,3.5092013,3.22376229
107885,1.565635967,1.07659465,1.111084579,1.018448913,1.15895812,0.980421952,1.020305315,1.493271452,1.173726453,0.933693729,1.379918528,0.905737669,1.347977831,0.992338708
107895,29.05785542,27.43664839,29.60759996,31.58805672,30.904944,30.66114654,30.34168805,29.72985024,32.35125194,33.92386309,32.95262036,28.95671266,35.06321195,33.86182796
108037,17.8445946,14.55554215,15.75993576,17.7497207,18.01841965,18.09518665,18.58847959,18.1395192,15.32309984,19.07330276,17.43096623,15.17273231,15.74147066,18.01385249
108052,16.87557,10.75249147,13.23945062,12.77745398,15.07435871,24.17403172,28.04810152,35.12921803,28.87272667,30.52229586,28.38028268,22.09088002,22.96361836,23.05824989
108083,74.01062186,75.46735877,83.10857904,89.92316934,86.39600771,82.68294558,81.4797743,74.55203509,81.39372088,83.37031557,80.92716733,81.20001244,90.47094524,95.11150635
108096,0.152482817,0.474426944,0.069404314,0.315642126,0.197422089,0.584891438,0.359527783,0.502864584,0.370435469,0.526316337,0.499375575,0.220364261,0.517240489,0.370560168
108105,1.862241363,0.457657784,0.490848225,0.452114678,0.614740121,0.679935705,0.816186715,0.823183477,0.491086064,0.70444245,0.548387473,0.517652906,0.488773076,0.509825614
108114,0.833459171,0.736183567,0.884887718,0.892675878,0.429794315,0.204361236,1.132212886,0.599507361,0.350796251,0.496029728,0.740877286,0.539441169,0.532904031,0.488278834
108115,2.881866883,1.877322537,1.500468779,1.609593967,1.404675411,1.196528865,1.257419258,1.560043327,1.363154831,1.191139527,1.32329151,1.16902253,1.788507101,1.694137968
108116,15.57683492,11.01014975,13.11962475,15.0976985,10.32637393,14.59114407,15.66327142,14.56171827,12.03669636,15.67799225,14.20583453,12.84979838,14.70394411,15.58637437
108147,10.03292414,9.689620299,10.41298309,10.64105897,10.67468774,10.76303431,11.40207145,11.31803828,12.03171283,11.57870872,10.54064369,9.860838406,10.9833623,11.81361644
108148,37.70445873,37.00491727,40.85687896,47.40983059,45.0346553,43.20657494,41.57545474,41.32936124,43.79747925,43.89603014,43.11734511,42.11691911,45.7588587,45.22090694
108150,8.131530812,6.620176184,7.444055332,7.794113215,8.064554812,10.03625277,8.954439581,8.77397226,9.09713747,8.723885494,8.857577216,7.888119302,9.554176457,10.03253591
108155,96.52152061,81.39587852,94.32637493,102.4809571,113.5317131,101.866656,87.04010759,94.80866125,96.64799173,101.4432775,99.69926693,88.1101304,112.720306,121.1305178
108156,31.07475041,27.74335032,28.41434868,31.63248775,31.85193082,31.37938126,32.11492558,29.1693066,28.65578747,31.80476534,28.02365825,29.24476642,31.66142525,33.54375703
108645,49.74249183,53.61245763,49.43310844,50.11954514,59.7883912,56.83583884,47.69973721,46.3945692,50.12406524,48.75845431,50.10607637,48.5983629,54.67456294,50.76710187
108664,48.3121254,46.67515944,43.21063406,45.47816668,47.7516066,50.92840471,47.70398812,43.88551049,44.14146414,43.27768177,44.5025671,44.68072464,46.95280114,42.98765908
108682,25.50353731,22.21743987,26.36788345,27.66333624,30.97992152,30.2922472,24.06713812,25.54517013,30.1411095,27.25386944,25.76279152,23.08699226,26.71476803,29.20740407
108841,13.12584455,10.34392705,13.92965374,11.69030507,11.24842431,10.3477103,10.83439318,12.95344965,10.49310974,13.5711157,13.48561658,9.95925366,12.02115741,13.57706374
108902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109264,9.692006879,6.734774957,8.670967794,7.700115989,12.76916832,10.23268224,9.875584441,9.434369942,11.25550964,9.234070926,8.733726175,6.575475451,9.141978849,10.90549496
109342,0.29049614,0.091426004,0.163841136,0.285632768,0.324208481,0.346852433,0.149461676,0.226114404,0.148847373,0.203682397,0.379856243,0.194211262,0.248729858,0.306937787
109652,10.16163742,6.633933764,6.934914897,9.397371648,13.63662299,8.61621275,8.214651112,7.978137237,7.853087379,7.405908453,8.721029266,7.422135764,7.797966174,6.742670848
109674,30.59539524,27.32107152,33.14395914,36.33505706,30.80096495,29.20372525,33.18795392,30.2444604,28.4672559,35.37663352,32.426298,31.46807553,31.90258522,37.11166378
109685,2.729447374,2.700931303,2.784794672,3.0606835,2.443664561,3.676541279,3.227329821,2.98538047,2.981723113,3.989512202,2.782925058,3.317835077,3.170731108,2.83208408
109731,27.20375643,25.46758387,26.48990227,29.65483235,21.99363378,26.74246892,25.74625309,26.49595759,23.09802758,26.81725728,24.03594255,24.87936995,24.33209423,27.31589481
109754,32.8520796,29.98339002,28.43624995,32.22691416,40.57059667,46.2682888,45.58566204,43.65614555,41.72333921,44.09873973,42.17842139,36.00617482,38.1169248,42.958275
109778,21.20005284,15.82331463,15.94715927,15.92202892,15.60830444,19.36095526,21.33619541,19.37577889,17.30616948,18.48585688,20.08626303,17.70496201,17.39202348,15.92189577
109785,8.707537426,8.360731855,7.944852781,9.183599557,9.398577706,10.00578974,9.81348736,9.176858387,8.682265846,9.662090105,9.568846236,8.781414122,9.856343304,9.561211263
109801,200.3876056,112.8603232,119.6495409,127.0444875,175.5573915,216.9873243,208.315176,191.536173,186.6546061,195.9032386,198.7710582,183.6560344,193.2216447,120.8158287
109857,19.91372091,19.09657412,17.80109439,17.12024005,37.62769634,19.17283261,14.15633835,18.82517163,14.91839761,16.9627397,19.88412526,15.89917969,16.88865106,17.43419749
109900,9.832481529,7.408017585,7.918674072,8.573637021,7.582671865,9.880622383,9.849234778,10.42302604,9.334847375,9.747487544,9.857540333,8.980271983,9.270270284,9.234922567
109959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110006,9.529950213,8.660627127,8.768379779,8.369430021,17.04176669,19.8611062,21.27900515,24.20708697,20.78242176,23.20280485,23.86009104,16.30292399,16.30881427,16.51967111
110074,21.90096153,19.66338784,21.02222845,22.05834217,22.56247759,22.01970471,22.02158761,21.17685125,20.09653134,20.73413559,20.10352069,18.90874582,19.98172862,20.73807329
110078,147.514335,145.5946129,154.3477735,168.6376046,118.20577,144.1508989,158.4466365,161.6291293,142.3639182,158.8600861,155.1602071,136.1296448,150.1279167,153.9591867
110095,3.449006522,3.42672371,3.331946479,4.334987561,4.172942015,6.478182203,5.138051878,4.845743765,5.004173125,4.546955896,4.661256151,5.527965274,5.071087191,4.987298041
110119,36.08807348,29.95826285,36.31894418,36.00737276,38.62845939,40.2461252,35.8957249,31.97585657,35.06795793,34.13765385,34.05403418,31.72189399,34.74638164,37.38125171
110147,70.93514814,71.97568691,84.36436758,88.80710241,94.15622314,82.16050287,71.01643921,75.45492045,79.73289943,79.96595415,79.59787683,76.36831083,81.69624854,91.68736093
110173,4.533506683,4.021926681,3.988236639,4.154255171,4.262183472,4.607392776,5.316966564,5.010263874,5.967222369,5.228705278,5.350370037,4.753393979,4.894315683,6.300018068
110175,8.677750594,7.147314267,6.607988371,6.420866532,7.40198091,8.689290543,7.995025475,8.301021858,6.095826062,7.389749174,8.10578735,7.564212583,7.737701668,7.198545446
110196,75.33837203,73.99072404,79.12568611,88.65583581,95.35500017,116.1587469,129.6190338,110.4209468,116.1357842,114.8700335,111.7052727,97.18097274,105.7041768,106.6341693
110197,45.73732029,36.85082401,43.43573865,46.59803489,28.52422142,41.32627913,39.63266568,38.90311241,45.81674865,41.63875358,32.64341169,38.07589862,47.29065576,42.74790772
110198,27.60488195,24.72147942,28.38237761,32.28625494,27.10149193,29.84338627,29.2756911,30.57052873,25.19599453,30.28703102,30.78788284,23.80534762,27.51391981,29.87841639
110208,13.72832831,12.22477143,13.82870737,14.66019363,15.63457097,17.16250344,17.32176832,17.34633215,17.31817755,17.86265455,17.21636863,14.3963633,16.67680264,16.77120781
110323,841.2857006,718.2440486,723.9434159,728.388395,749.1658175,803.0627085,792.5481233,746.9440282,662.4557965,744.2163572,744.022438,687.0154733,676.5624525,626.5806717
110385,0.33399027,0.428935528,0.68132945,0.386663027,0.576159496,0.398289659,0.428015266,0.536448268,0.44968505,0.573359521,0.525144375,0.550248565,0.573828081,0.909839436
110391,340.7025402,275.644149,286.2099849,315.1267418,251.3446434,282.0069749,388.8298258,334.7142937,260.3855964,348.1189702,341.0000203,289.1168691,316.2514376,305.1922991
110446,74.23133566,64.62317859,59.80332268,65.07152243,61.81325929,69.22076999,70.56503253,65.08411758,57.73394056,64.98839731,67.6848844,58.44822493,63.15342433,59.73576579
110460,35.70614699,36.5895387,32.58229053,41.45812294,37.9885351,48.97478843,50.74481133,53.37883696,44.71793824,46.12589651,48.82920807,44.82705226,50.47094483,47.73757317
110524,23.92471937,18.83813597,22.22909697,25.02763691,19.26037321,21.06128224,23.31319095,22.30648557,21.79033201,23.85873858,23.37241626,22.51687839,23.72206095,25.33457836
110611,47.88000874,46.04596948,48.52966858,53.2560847,56.70213368,60.65058076,51.78810753,48.29733513,52.33455126,51.94966329,49.81645451,48.26402929,57.48296432,57.31914725
110639,22.84447767,21.63341568,21.36015888,25.06312983,23.34442672,30.89038872,27.99939372,24.92235532,25.31337323,27.66125812,28.5384094,22.33778741,28.55416201,26.05246411
110695,43.04453976,40.71821778,42.99148513,45.14134142,18.5238225,19.96780681,18.82052065,20.66894486,31.70209399,20.91960929,20.73566231,27.7989536,19.48743948,29.28290758
110826,60.31811866,55.1788178,54.74335373,54.15105318,55.03253947,59.36096996,58.92019953,53.4643191,56.50722409,50.24320786,58.22980803,48.50604705,53.89947634,54.36342498
110842,53.68565523,47.23116382,43.02448149,48.75342909,44.4835164,50.89301549,52.03773825,50.07005436,41.40518882,47.51460788,49.88544283,44.01791837,47.15294589,45.78955618
110855,0.33312916,0.121788048,0.043650365,0.009925819,0.107969057,0.223911743,0.119458217,0.056476065,0.039655744,0.043411862,0.020938108,0.022174945,0.054217897,0.257588124
110877,0.171447514,0.106756774,0.239143546,0.130511386,0.136049808,0.116831072,0.102844592,0.136140674,0.1955327,0.315133865,0.292515184,0.188306381,0.242581842,0.262084862
110891,109.2432011,138.9551797,151.8859683,158.0719883,202.1262859,146.5486982,116.1793786,116.3985392,153.2672577,132.7724535,135.2622509,122.4422669,152.8697057,165.262795
110893,15.1481718,15.31508459,15.73337363,16.96570506,17.76555714,16.73369335,18.65214558,16.91185305,14.70067875,17.76745645,16.69159738,19.9911184,17.07008945,18.05920453
110895,3.372062561,2.820087413,4.169009302,3.940102121,0.210092355,3.520181394,3.320694523,3.743734234,4.256903277,3.65346929,2.831608381,2.459508602,3.973843863,3.452915544
110911,223.1013263,210.8001536,241.2310855,274.6729141,223.0691213,221.7160061,228.2920981,226.709178,234.0107921,240.3071785,225.0067202,225.4050801,245.9703876,272.2134613
110935,0.620365137,0.355506015,0.419137555,0.472733901,0.481045316,0.688011265,0.353948795,0.590013605,0.319855694,0.633608067,0.305597455,0.289581064,0.541432985,0.772643368
110948,8.955271134,7.342733794,7.964103928,8.770518813,8.788869039,7.806499815,9.680196416,9.425683395,7.913583854,9.183566994,8.926052199,7.936123574,9.025551231,9.640515545
111175,6.758317553,5.467367536,6.411212097,6.72266717,6.659354831,7.721065737,6.711796823,7.473772752,7.082277805,7.477714648,6.232367485,6.968417954,6.649339921,8.140127795
11303,19.00959994,16.37891179,16.21840293,18.39942919,21.4816145,25.0319404,30.80088847,29.4652401,24.32486214,29.6069127,29.09767299,20.84720331,21.87739073,25.76016772
11363,42.02738655,38.805019,37.97539274,50.33268693,39.00688871,54.87065092,47.13444596,50.8255912,43.17634811,50.51736578,51.71228765,40.95660912,45.83545442,32.76541743
11364,29.41213111,25.34395157,27.9181636,27.18674504,27.20813985,31.92685369,30.14818011,28.44107291,26.90406542,28.01753728,30.25948016,24.13591122,25.82650681,26.67686653
11370,47.24133643,41.98065302,40.94600033,48.00316236,43.05730436,49.62759698,48.13729963,45.50491879,41.43643582,45.97097556,48.41599272,40.19753246,45.24434084,43.9706664
11409,7.517012764,8.973535535,7.713254139,10.07062532,9.518236134,8.801805266,10.22619269,10.44362168,9.192342106,10.91222385,10.74465936,9.123729146,9.344909022,8.126073081
114143,202.8898435,187.8110115,197.2529918,209.6174432,198.8380217,217.9288742,203.968731,205.4891132,192.6606448,206.3996855,219.2923391,201.1499153,212.8908081,217.1175919
11416,28.11101217,24.8542117,25.80134241,28.89037325,28.08510413,28.96254284,26.57908043,27.54438936,27.26830319,26.63790313,27.28467755,26.2333193,28.65265612,29.15498056
11423,43.37469451,37.59611795,43.13762633,54.13498351,41.30509612,36.10225424,49.95600979,43.59461136,35.62374627,44.24955659,47.56918359,47.22113524,44.78966736,52.77474239
11428,16.78227058,16.91242126,18.40033259,19.5650905,18.74531589,18.89084109,20.22787971,19.06779431,18.26933767,20.7854806,19.64370167,17.96549827,19.60780733,19.43127486
11429,332.6901236,318.5189284,340.1521988,367.7575968,350.6814981,359.8607013,328.533416,317.2908112,314.4956102,335.0096237,317.3964477,304.644146,335.0001988,324.196571
11430,97.55842376,96.07761574,96.73764059,111.2807898,118.9784892,116.975492,110.0454337,112.5922483,113.8374992,115.2170776,108.2398917,103.1103264,117.7555032,121.3274581
114304,0.075823281,0.10519773,0.028687968,0.223661631,0.085151533,0.288312809,0.112157908,0.033935815,0.148929237,0.163035536,0.169063467,0.020819794,0.149319993,0.211903553
11431,39.70070129,36.93213671,30.19514316,31.85071586,31.55129717,35.45850227,37.88427903,32.17736175,35.98382938,31.96437208,32.60328711,42.9730641,44.73565958,35.54041311
11432,42.12754187,41.70045075,40.31002179,47.98616367,45.50717345,51.024255,46.62132169,46.12516114,46.87092135,47.32252455,47.50029142,45.624774,48.19212942,49.3620149
11433,0.48178357,0.447110216,0.540843453,0.60125713,0.812574322,0.939460969,1.597600143,1.368416461,0.81891448,2.390614739,1.518149249,0.997260375,1.277209305,0.743019839
114479,19.16899672,6.609260175,13.38814677,6.379657743,5.542898355,14.61137742,8.217785187,7.796308627,15.83987943,14.23629584,7.818542138,12.89679427,13.65232148,8.652385436
114644,11.43845657,10.57272054,9.027678026,10.0191983,9.808018897,11.48271107,15.36687526,16.18253151,12.78041889,14.32348778,15.00484276,9.191225552,13.05903297,12.26317988
114663,6.222288473,5.923012506,5.073921281,7.497346125,7.15513088,5.337516483,6.049874923,5.895727191,4.909827539,6.863602201,6.07995525,5.036723019,6.922057608,6.446201708
114664,32.48711621,27.72592758,28.50254507,30.87275813,29.78555777,35.40583337,34.98423382,35.55175049,33.63905047,32.34014833,32.16391663,30.70772799,31.79952195,33.29393662
11486,1.506957402,1.062031929,0.935484876,1.540410828,1.563890269,2.127513072,1.513387454,1.803013896,2.168646253,1.459723848,0.990303505,1.229064602,1.041758172,1.50475407
114863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114875,0.893615318,0.301866275,0.7856848,0.80836238,0.662663858,1.107467219,0.80569118,0.78656944,0.760589099,0.883869486,0.7661076,0.772102926,1.034555482,0.7962691
11512,19.25180564,18.48869478,20.84356783,23.50323359,18.65804003,22.5785764,21.16127899,19.93576192,22.64627521,23.84660386,22.81256681,20.22340794,26.68513391,28.62250979
11513,5.926927362,4.440588478,5.432737835,6.945914407,5.465992373,6.534336918,9.094191464,9.055236677,8.179600141,8.827524316,8.422278059,8.012781501,6.906379411,8.31984451
11514,21.9933434,21.09802221,21.46487382,24.8236756,10.35517883,19.97596097,22.97037643,20.80273863,19.39560105,24.35986694,24.1260957,20.32233895,23.8265607,26.09633011
11515,34.62964263,37.65968829,41.88985737,43.87207811,40.42531033,44.85754397,39.79396059,38.21372045,40.87303665,42.92155488,36.90290051,38.50201308,46.86047552,51.24096613
11522,0.240783907,0.355045157,0.187986854,0.368282129,0.371987974,0.423872336,0.723642737,0.17961058,0.394115582,0.359537894,0.457801943,0.352614396,0.239484637,0.471368745
11529,0.03546522,0.096270036,0,0.034871475,0.075863566,0.056189191,0.07494315,0.00992061,0.052244589,0.028596549,0.073559944,0.029214453,0.015873232,0.150826805
