Gene,B4APH9540922,B4APH9550922,B4APH9500922,B4APH9560922,B4APH9690922,B4AP9010922,B4AP8920922,B4AP9020922,B4AP9530922,B4AP9060922,B4AP9200922,B4AP9480922,B4AP9490922,B4AP9750922,B4AP9400922
Ulk2,6458.869568,6869.316233,7453.974435,6766.497195,7488.685152,7272.569691,7762.659808,7434.211582,6492.524114,6967.765254,6973.074483,7064.336685,6882.662298,7152.575379,7007.485702
Ulk3,946.159305,846.5743245,711.2646331,739.1080622,960.9778946,1138.751092,1038.209667,1054.124937,893.8028998,936.9085483,988.7195162,855.9357171,1138.262899,909.4377212,980.5805493
Ulk4,389.6463989,356.726036,376.8420109,377.5071308,366.3043116,329.796751,296.9160086,301.1785534,281.9567507,348.3882627,220.6405657,337.7870552,457.3468866,327.4410934,241.1611968
Umad1,1796.21748,2113.315759,1903.940003,1760.286059,1996.86091,1772.281628,2024.608488,2035.676729,1821.44061,2198.585816,1988.887364,2049.658489,2145.855258,1854.7743,1786.930102
Umodl1,77.75455046,29.12049274,11.83796893,36.05405181,18.26954172,72.17436496,0,68.03732382,114.662412,47.23908647,60.36392836,22.93615807,57.16836083,23.93257161,208.2272889
Umps,1153.213557,925.615662,1024.97081,1153.729658,984.7282989,824.9930883,1076.07144,752.0392192,901.3217465,837.5096372,875.2769612,937.2548229,874.8800934,768.0179799,865.8430636
Unc119,1459.863526,1795.070374,1654.356158,1713.627874,1375.696492,1376.325043,1524.434541,1376.16827,1448.317843,1516.571505,1512.220481,1581.552354,1291.392437,1559.968531,1697.689835
Unc119b,2063.55335,2109.155688,2178.186283,1999.939462,1968.543121,2024.891906,1788.470588,1743.569818,1897.568932,1813.784091,1690.189994,1922.467067,1963.120676,1754.692637,1929.289575
Unc13a,16139.74792,13787.51329,13664.96213,14048.35525,15087.90103,13869.50713,15086.92014,15392.76414,14685.24743,16976.5467,17294.26548,15383.90675,17793.65231,17413.12153,17084.19915
Unc13b,2538.81712,2064.434931,2224.551661,2318.063449,2321.145276,2111.100175,2615.451418,2277.889601,2380.654832,2597.165608,2648.727546,2098.658463,2280.609252,2485.723915,2374.428524
Unc13c,6400.335244,6364.907698,8666.379753,7360.328637,6709.489198,6759.329763,5537.782468,6472.617406,6982.189004,3514.391204,5875.075441,7670.059769,9834.999789,4934.461128,5685.879848
Unc13d,110.0794759,159.1226924,119.3661867,141.0349674,145.2428567,75.18163016,78.71263314,72.5731454,126.8805378,83.65254896,86.382863,163.6807644,96.98204069,110.9601047,147.6713937
Unc45a,2171.885533,2067.554984,1952.278376,2083.712112,1944.792716,1912.620671,1999.699427,1775.320569,1834.598591,1866.928063,1972.235246,2164.33928,2081.540852,2010.336015,2041.902292
Unc45b,88.23831007,108.1618302,156.8530883,85.89347638,67.59730438,81.19616058,53.80357202,65.31583086,50.75221513,20.66710033,92.62740731,68.80847421,93.91944993,108.7844164,61.61827937
Unc50,1728.946689,1861.6315,1749.059909,1678.634236,1812.338539,1621.918368,1822.346912,1850.615208,2005.652354,1945.659874,1551.769262,1866.169225,1695.654417,2020.126613,1779.493413
Unc5a,4626.832576,6806.915177,5166.28694,5315.851816,6267.366288,5590.506019,7157.867804,6185.953481,6281.996406,5866.504051,5906.298163,5526.571542,5730.107309,6591.24779,6452.921188
Unc5b,2688.210694,2519.962639,2671.434988,3343.483099,2541.293254,2605.294091,2430.128003,2237.067207,2582.723837,2006.677027,2546.733322,3116.18984,2936.003674,2111.505523,2485.978857
Unc5c,2804.405696,2619.804329,2522.473879,2584.227184,2679.228294,3201.735023,2976.134623,3489.86113,2931.410352,2890.441603,3128.516701,2925.402707,2442.926562,3065.544854,2398.863359
Unc5cl,20.96751923,49.92084469,38.47339902,28.63115879,29.23126676,91.22037793,59.78174669,47.17254451,19.73697255,85.62084423,7.285301699,58.38294781,28.58418041,4.351376656,6.374304762
Unc5d,2474.167269,3044.131508,2407.053682,3074.138124,2878.366299,4041.764438,5008.71401,6325.656786,3881.604602,3246.703047,5197.542383,3478.998158,4854.206352,3791.136912,4497.07201
Unc79,3604.666013,3213.654377,3460.632917,3231.079291,3597.272765,2790.742112,3110.643553,4067.7248,3191.750418,3445.500869,3412.643467,3468.572632,3291.264202,3002.449893,3297.64033
Unc80,22343.51267,21325.56084,21121.89606,23329.09235,21312.3339,22081.34599,21676.86135,20403.93983,21869.50544,20487.00131,22277.41184,19594.77686,20286.60119,19260.28093,19052.79694
Unc93a,0,0,6.905481875,6.362479732,7.307816689,18.04359124,0,23.58627226,0,19.6829527,0,8.340421116,0,4.351376656,0
Unc93a2,0,0,9.864974106,0,0,0,0.996362445,10.88597181,0,4.920738174,1.040757386,0,4.083454345,20.66903912,0
Unc93b1,1800.585713,1659.868086,1774.708842,1296.885452,2221.576274,2051.957293,1944.899492,1615.65965,1639.108578,1946.644022,1676.660148,1904.743672,2513.366149,2005.984639,1795.429175
Uncx,91.73289661,125.8421293,61.16283946,345.6947321,51.15471683,106.256704,127.5343929,160.5680842,483.0858996,80.70010605,141.5430044,53.17018462,86.77340483,50.04083155,135.9851683
Ung,135.4152283,108.1618302,196.3129847,145.2766205,130.6272233,170.411695,87.67989514,145.1462908,215.2269864,156.4794739,141.5430044,30.23402655,224.589989,105.5208839,108.363181
Unk,1488.693865,1337.462631,1329.79851,1346.724877,1298.964417,1376.325043,1538.383615,1223.764664,1353.392404,1585.46184,1333.210211,1314.658878,1393.478795,1695.949052,1463.965327
Unkl,1231.841754,1442.504408,1503.422054,1696.661262,1454.255521,1191.879444,1141.831362,1265.494223,1205.835037,1061.895298,1400.859441,1220.829141,1024.947041,1189.013671,1181.371149
Uox,66.39714421,41.60070391,41.43289125,65.7456239,43.84690014,29.07023033,19.9272489,49.89403747,15.03769337,36.41346249,22.89666248,41.70210558,18.37554455,17.40550663,43.55774921
Upb1,25.3357524,43.6807391,43.40588607,53.02066443,18.26954172,31.0750738,12.95271178,43.54388724,16.91740504,12.79391925,0,10.4255264,59.210088,1.087844164,50.9944381
Upf1,4056.341323,4303.592819,3704.297777,4649.912271,4099.685163,3367.13461,3647.68291,3805.554312,3961.492348,3849.0014,4202.578323,3596.806606,3844.572266,3744.359613,4394.02075
Upf2,3164.34811,3306.215943,3573.093621,3513.149225,3818.33422,3433.294444,2960.192824,3466.274857,3432.353512,3135.494364,3207.614262,3918.955372,3354.557744,3503.946053,2920.493965
Upf3a,1724.578456,1685.868526,1628.707225,1458.068272,1707.288674,1731.182337,1586.209012,1400.661706,1709.597765,1820.673124,1656.885758,1561.743854,1832.450137,2228.992692,1836.862156
Upf3b,1310.469952,1121.13897,1377.150385,1223.716935,1288.002691,1075.598522,1201.613108,1233.743472,1348.693124,1259.708973,1279.090827,1120.744087,1061.69813,1063.911593,1179.246381
Upk1a,5.241879806,0,16.77045598,1.060413289,32.8851751,25.06054339,17.93452401,3.62865727,46.99279179,22.6353956,39.54878065,66.72336893,38.79281628,31.54748076,87.11549842
Upk1b,108.3321827,123.7620941,113.4472022,171.7869528,153.4641505,180.4359124,115.5780436,128.8173331,193.6103022,194.8612317,163.3989095,214.7658437,365.4691639,141.4197413,211.4144413
Upk2,0,0,21.70294303,1.060413289,18.26954172,14.0339043,0,0,0,0,0,0,0,0,0
Upk3a,1.747293269,13.52022877,0,22.26867906,12.78867921,0,0,27.21492953,17.85726088,14.76221452,41.63029542,16.68084223,10.20863586,1.087844164,0
Upk3bl,11.35740625,31.20052793,49.32487053,13.78537275,25.57735841,6.014530413,20.92361134,19.95761499,78.94789021,73.81107261,31.22272157,51.08507934,46.95972497,5.439220821,33.99629207
Upp1,109.2058293,231.9239243,195.3264873,121.9475282,211.0132069,84.20342578,39.85449779,123.3743472,82.70731355,157.4636216,74.93453176,126.1488694,95.9611771,147.9468063,216.7263619
Upp2,1507.914091,1786.750233,1829.952697,1853.602429,1735.606464,1768.271941,2047.524824,1899.602081,1485.912076,1389.61646,1491.405333,1443.935406,1415.937794,1863.477053,1952.662026
Uprt,373.9207595,357.7660536,379.8015031,471.8839135,433.9016159,354.8572944,438.3994757,488.0544028,328.9495425,393.6590539,457.9332496,524.4039777,370.5734818,476.4757439,440.8894127
Uqcc1,2427.863997,2883.968798,2560.947278,3146.246227,2577.832337,3259.875484,2484.927937,2880.246708,2909.793668,2859.933027,2659.13512,2733.573021,2831.875588,2763.124177,2723.952902
Uqcc2,3021.943708,3538.139867,3677.662347,3224.716811,2848.221555,2866.926164,3140.534426,2157.236747,2722.762356,2704.4377,2516.551358,2583.445441,2916.607266,3601.852027,3616.355569
Uqcc3,778.4191512,880.8949053,1121.647556,952.2511332,577.3175185,861.0802708,672.5446502,667.6729377,781.0201995,868.0182139,864.8693874,756.8932163,916.7355004,841.991383,1083.63181
Uqcc4,1275.524086,1383.223405,1242.986737,1335.06033,1318.147435,1233.981156,1287.300279,980.6446273,1433.28015,1366.981065,1491.405333,1355.318431,1279.142074,1610.009363,1463.965327
Uqcc5,256.8521105,280.8047514,257.4758242,239.6534032,285.0048509,354.8572944,302.8941832,252.1916803,324.2502633,376.9285441,170.6842112,376.3615029,301.1547579,368.7791716,379.2711334
Uqcc6,376.5416994,244.4041355,233.7998863,250.2575361,256.6870612,317.7676902,363.6722924,168.7325631,299.8140116,190.9246411,281.0044941,212.6807385,267.4662596,264.3461319,346.3372254
Uqcr10,4683.619607,5335.290276,4948.271012,4241.653155,4709.887856,4765.512931,4255.464002,4104.011373,4339.314394,4446.379014,3934.062917,4842.657011,4958.334438,4779.987257,4776.479035
Uqcr11,3956.745607,4003.027734,4659.22727,4192.874143,3897.806727,3802.185643,3534.097592,2557.296211,3676.71603,3847.033104,3080.641861,3197.508945,4152.873069,4655.973022,5291.735337
Uqcrb,2484.651028,2867.328517,2853.937009,2515.300321,2449.032068,2732.601651,2239.822776,2095.549574,2642.87461,2510.560616,2393.741987,2519.84973,2403.112882,2376.939499,3033.106683
Uqcrc1,11140.74188,14360.56299,11907.02375,13027.17725,12172.08217,13256.02503,12980.60993,12752.00881,13324.33618,12593.15313,12081.11173,13724.16295,12796.52505,11878.17043,12498.94926
Uqcrc2,7762.350347,9757.445102,8122.819679,8157.75943,8902.747682,9000.744763,8876.593021,9224.953945,9038.593573,9624.963868,8485.294964,9909.462839,8262.869867,8924.673522,9286.299655
Uqcrfs1,5739.858388,7485.006651,6767.372237,6688.026612,6471.071678,6516.743703,6106.705424,6982.443752,6484.065411,6562.296429,6366.312927,7332.272714,5714.794356,6481.37553,6551.722912
Uqcrh,8026.19163,8603.025568,9347.062966,8044.295208,7928.981108,8227.877605,6991.475275,6908.963442,8248.174815,7758.035805,6552.608499,8241.378615,7667.706396,8649.448949,8301.469569
Uqcrq,5727.627335,6962.917817,7303.040331,6181.14906,6083.757394,6173.915469,5899.462036,4993.939568,5725.601752,7073.069051,5340.126145,6349.145575,6347.729779,7185.210704,8081.556055
Urah,83.8700769,47.84080949,27.6219275,24.38950564,19.18301881,54.13077372,65.75992136,19.05045067,53.57178264,18.69880506,88.46437777,50.0425267,24.50072607,2.175688328,26.55960318
Urb1,728.6212931,612.570365,596.8309334,677.6040915,840.3989193,722.7460713,673.5410127,837.3126651,711.4708677,858.1767375,882.5622629,861.1484803,873.8592298,658.1457193,761.7294191
Urb2,757.451632,903.7752924,707.3186434,926.8012143,770.0611836,695.6806845,752.2536458,604.1714355,838.3514055,655.4423248,732.6931994,823.6165852,777.8980527,586.3480045,760.667035
Urgcp,3476.239958,3506.939339,3524.755248,3906.562555,3600.926674,3844.287356,3351.763264,4289.072893,3645.700787,3377.594683,3500.067087,4152.487163,3729.21468,3626.872443,3700.283915
Uri1,2818.384043,2739.406352,2711.881382,2343.513368,2600.669264,3038.34028,2595.524169,2827.631178,2640.055043,2826.472007,2709.091475,2910.80697,2589.930918,3489.804078,2725.015286
Urm1,1862.614625,2163.236603,2253.160086,1982.97285,1761.183822,1995.821675,2252.775488,2026.605085,2021.629903,1855.118292,2041.96599,2223.76478,1867.159499,2072.343133,2429.672499
Urod,2220.809745,2437.801249,2195.943236,2083.712112,1894.551477,1744.21382,1968.812191,2061.077329,2012.231344,2087.377133,1796.347247,2070.509542,1708.925643,1946.15321,2018.529841
Uros,1125.256865,1084.738354,1047.66025,1031.78213,823.0428546,1144.765622,950.5297723,1220.136007,1184.218353,1090.435579,1025.146025,1112.403666,1024.947041,1000.816631,1053.885054
Usb1,493.6103484,258.9643818,662.92626,479.3068065,391.88167,416.0050202,612.7629036,450.8606658,597.7483116,516.6775083,424.6290133,467.0635825,691.1246479,478.6514322,538.6287524
Use1,3650.969285,3259.415151,4341.575104,3868.387677,3219.093252,4453.759771,3526.126692,3010.87837,3545.136213,3565.566881,3484.455727,3995.061715,3967.075896,4161.003928,4501.321546
Usf1,2328.268281,2671.805209,2764.165745,2416.681885,2294.65444,2313.589366,2759.923972,2452.06515,2909.793668,2788.090249,2591.48589,2426.019992,2765.519455,2787.056748,2995.923238
Usf2,4518.500393,4628.07831,5101.17811,5175.877262,3568.954976,4342.490958,4640.059905,4132.133466,3805.476279,4727.845238,4156.784998,4453.784876,5345.241737,5142.239364,5620.012032
Usf3,3851.034364,3383.177245,3814.785487,3503.605506,4228.485432,3171.662371,3832.009963,3894.456415,4235.930252,3677.759711,4115.154702,3747.976739,3752.694543,3937.995874,3893.637826
Ush1c,27.9566923,10.40017598,17.75695339,44.53735812,14.61563338,22.05327818,26.90178601,16.32895772,7.518846686,12.79391925,27.05969202,15.63828959,12.25036303,5.439220821,4.249536508
Ush1g,32.32492547,104.0017598,52.28436276,132.5516611,52.06819391,70.16952149,44.83631002,74.38747404,51.69207097,39.36590539,27.05969202,27.10636863,78.60649614,34.81101325,30.80913969
Ush2a,8.736466344,19.76033436,13.81096375,12.72495946,3.653908345,47.11382157,12.95271178,0,0,25.5878385,8.326059084,1.04255264,10.20863586,23.93257161,0
Ushbp1,436.8233172,198.6433612,298.9087154,400.8362231,257.6005383,359.8694031,438.3994757,127.0030045,203.0088605,338.5467864,290.3713106,241.8722124,537.9951099,273.0488852,538.6287524
Uso1,5378.168681,5505.853162,4590.172452,4963.794604,5205.905914,5453.174241,4899.114141,6309.327829,5289.508644,4883.340564,4961.290457,5710.060807,5559.62309,4972.535674,5298.109642
Usp1,1207.379649,1352.022877,1387.015359,1285.220906,1705.46172,1412.412225,1742.637916,1538.550683,1769.748539,1479.173895,1543.443203,1726.467171,1218.911122,1553.441466,1451.216718
Usp10,3159.979877,2885.008816,2845.058532,3454.826494,2832.692444,2931.081155,2765.902147,3322.942895,3047.01262,2979.999038,2944.302644,3221.487656,2865.564086,2673.920955,2959.802178
Usp11,7597.231133,7741.890997,6343.17835,8102.617939,6232.654159,7077.097453,7446.812913,9031.727946,6260.379722,7000.242126,7763.009339,7945.293666,6870.411935,5922.223629,6831.129937
Usp12,3265.691119,3681.662296,3579.012606,3729.473536,3832.036376,3841.280091,4402.925644,4854.236263,4099.651156,3973.004002,3807.090516,4087.8489,4019.139939,4805.007673,4658.554397
Usp13,1893.192257,1844.991218,1544.854945,1478.216124,1530.987596,1946.70301,1616.099885,1995.761499,1500.94977,1525.428834,1729.738775,1408.488616,1624.193966,1809.084845,1567.016587
Usp14,5247.995333,5593.21464,4796.350411,5127.098251,5496.391627,5757.910449,6165.490808,7099.467949,5297.967346,5774.978321,5794.937123,6483.634865,4781.725038,4955.130168,5291.735337
Usp15,4050.225797,4036.308297,3838.461425,4191.81373,4734.551738,4229.217302,4274.394888,4842.443127,4070.515625,4798.703867,4278.553612,4566.380561,3528.104554,4151.21333,3671.599543
Usp16,1771.755375,1378.023317,1630.68022,1496.24315,1480.746357,1485.589012,1566.281763,1310.852439,1626.890452,1632.700926,1754.716952,1446.020511,1621.131375,1519.718297,1527.708375
Usp18,244.6210576,143.5224285,183.4885184,220.565964,544.4323434,308.7458945,235.141537,263.0776521,162.5950596,230.2905465,189.4178442,134.4892905,179.6719912,339.4073792,229.4749714
Usp19,6658.061001,5305.129766,6209.014703,6312.640307,6361.454428,5438.137915,6057.883664,6177.789003,6161.694859,6334.958325,6147.753876,6113.528678,6178.266424,6029.920202,5692.254153
Usp2,3205.409502,2601.084012,2867.747973,2602.25421,3232.795408,3439.308975,3485.275832,3635.914585,3922.958259,3656.108463,3160.78018,3292.381236,3780.25786,3245.039142,3532.427223
Usp20,4268.637456,4618.718151,4062.396337,4446.312919,4290.601874,4100.90732,4297.311224,5175.372432,4703.978458,4542.825482,4197.374536,4112.870163,4429.527101,4454.721852,4715.92314
Usp21,1851.257218,1749.309599,2068.68507,1819.669203,1847.964145,1470.552686,1701.787056,1388.86857,1598.694777,1799.021876,1919.156619,1710.828881,1743.635005,1615.448584,1829.425467
Usp22,13131.78256,13545.18919,12025.40344,12230.80687,13457.34443,13390.34954,14267.91021,16538.51267,14036.74691,13280.08818,13799.40217,14621.80077,12758.7531,13055.21781,13138.5045
Usp24,7101.873491,6819.395388,5583.575344,6025.268306,6799.009952,7116.191901,6876.893594,7123.054221,6649.480038,6275.909467,6796.145727,6023.869151,6884.704025,6248.576879,5522.272693
Usp25,2386.802605,2315.079172,2452.432563,2199.297161,2352.203497,2215.352036,2585.560544,2416.685742,2461.482434,2576.498508,2393.741987,2377.020018,2329.610704,2395.432849,2152.390241
Usp27x,1023.040209,1100.338618,950.9835039,1269.314707,929.0061966,943.2788531,1022.267868,1183.849434,867.4869364,898.5267906,835.7281806,926.8292965,1173.993124,914.876942,821.2229302
Usp28,1245.820101,1031.697457,1243.973235,1045.567503,1054.152557,1036.504075,894.7334754,1087.690017,1114.669021,1187.866195,1147.955396,1048.807955,1285.267255,1024.749203,1335.416848
Usp29,3691.15703,3096.132388,2500.770936,4015.785124,2519.369804,3017.289424,2987.09461,3866.334321,2135.352459,1948.612317,2748.640255,2685.615599,3603.648459,1750.34126,2266.065343
Usp3,1253.68292,1064.97802,1200.567349,1023.298824,1249.636654,1078.605787,982.4133706,1157.541669,1724.635459,1219.35892,1386.288838,1336.552484,1562.94215,1268.426295,1180.308765
Usp30,2599.098737,2716.525965,2157.469837,2411.379818,2597.928833,2324.616005,2761.916697,2895.668502,2271.631555,2555.831408,2806.922669,2657.466678,2543.992057,2462.879188,2498.727467
Usp31,7147.303116,7370.604715,7908.749741,9140.762548,8778.514798,7471.049195,7698.892611,8151.778557,7537.643803,7105.545923,7678.70799,7705.506559,7757.542392,7053.58156,7396.318293
Usp32,8967.982702,9264.47676,8857.76025,9280.737102,9435.304823,8515.572643,9057.930986,11217.08679,8816.787596,8878.979961,9177.398626,9005.5697,8760.030433,9113.958407,9339.418861
Usp33,4592.760357,4745.600298,4094.950752,4461.158705,4702.58004,4814.631596,4854.277831,5618.068619,4422.021707,4483.776624,4904.048801,5173.146197,4339.691105,4308.950734,4503.446315
Usp34,8664.82732,7878.133303,7900.857762,8856.571787,8097.060892,8382.250552,9033.021925,10514.9416,8048.925378,7733.432114,8429.094065,8226.782879,7256.298371,7531.145148,7902.013137
Usp35,1389.098149,1250.101152,1173.931919,1414.591327,1571.180588,1562.775486,1381.954711,1360.746476,1292.301774,1351.234703,1494.527606,1357.403537,1247.495302,1447.920582,1303.545324
Usp36,2059.185117,1851.231324,1660.275142,2034.933101,1737.433418,1910.615828,1763.561527,1713.633396,1971.817543,1766.545004,2001.376452,1910.998988,2060.102717,1865.652741,1736.998048
Usp37,1453.748,1536.105992,1399.839826,1437.920419,1495.36199,1297.133726,1365.016549,1637.431593,1611.852758,1478.189747,1337.37324,1399.105642,1221.973713,1416.373102,1335.416848
Usp38,1309.596305,1335.382595,1406.745308,1477.155711,1546.516707,1504.635025,1373.983811,1516.778739,1389.106925,1199.675967,1340.495513,1687.892723,1491.481699,1442.481362,1290.796714
Usp39,1482.578339,1521.545745,1209.445825,1488.820257,1636.037461,1358.281452,1271.35848,1533.107697,1549.822273,1760.640119,1500.77215,1515.871538,1334.268707,1544.738713,1536.207448
Usp4,4298.341441,4494.956057,4324.804648,4304.217539,4650.511846,4160.050202,4501.565526,4610.209062,4920.1453,4644.192689,4920.700919,4659.167746,4722.51495,4052.219511,4584.187508
Usp40,1222.231642,1047.297721,1336.703991,1117.675606,996.603501,1058.557353,926.6170737,851.8272942,1049.818969,1065.831888,1141.710852,940.3824809,1215.848531,902.9106562,668.2396159
Usp42,1052.744194,1393.623581,1250.878717,1322.335371,1386.658217,1365.298404,1412.841947,1274.565866,1233.090857,1318.757831,1355.066116,1393.892879,1470.043564,1022.573514,1275.923337
Usp43,159.8773341,124.8021117,100.6227359,115.5850485,137.0215629,93.2252214,112.5889563,28.12209384,105.2638536,193.8770841,167.5619391,75.06379005,109.2324037,184.9335079,205.0401365
Usp44,5.241879806,0,7.891979285,0,2.740431258,0,0,0,0,0,0,0,0,0,0
Usp45,2756.355131,2985.890523,3117.331818,2854.632573,3012.64743,2917.04725,3189.356186,3050.7936,3051.711899,2882.568422,2787.148278,3239.211051,2781.853272,2903.456074,2733.514359
Usp46,5622.789739,6874.516321,6339.232361,5641.398696,6940.598901,6690.162663,6867.926332,8149.057065,7016.023814,6067.270168,6501.611387,6929.847395,6284.436237,6557.524621,6798.196029
Usp47,5164.125256,5827.2186,5453.357686,5602.163404,5602.354969,5597.522971,5591.58604,6368.293509,5947.407729,5688.373329,6111.327368,6132.294626,5268.676968,5476.207522,5460.654413
Usp48,5733.742861,4760.160545,4902.892131,4834.424183,5167.539876,5691.750614,5276.735508,4887.801343,5527.29217,5360.652167,5754.347585,5210.678092,5941.426072,5215.124923,5260.926197
Usp49,767.9353916,485.6882181,568.2225085,687.147811,707.0312647,643.5547542,799.0826807,703.9595104,710.5310119,644.6167008,715.0003239,766.2761901,760.5433717,684.2539792,586.4360381
Usp5,9082.430411,10030.96973,9054.073235,10255.25691,9255.349837,10108.42078,9877.937278,10578.44311,9641.041164,9684.012726,9432.384185,10484.9519,9148.97946,10120.21426,10657.83756
Usp50,25.3357524,8.320140782,49.32487053,33.93322524,44.76037722,13.03148256,7.970899558,32.65791543,17.85726088,13.77806689,30.18196418,62.55315837,12.25036303,17.40550663,25.49721905
Usp51,92.60654324,86.32146061,93.71725401,38.17487839,96.82857113,81.19616058,64.76355891,161.4752485,62.03048516,28.54028141,52.03786928,51.08507934,116.3784488,72.885559,101.9888762
Usp53,1850.383572,1606.827188,1676.059101,1654.24473,1581.228836,2011.860423,1924.972243,1715.447724,2032.908173,1712.416885,1823.406939,1842.190514,1864.096908,2123.471808,1614.823873
Usp54,4804.182842,5070.085789,5206.733333,5430.376451,4972.969257,4722.408796,4168.780469,4212.871091,3842.130657,4282.026359,4275.43134,4763.42301,4675.555225,4139.247044,3619.542721
Usp6nl,1802.333007,1669.228244,1899.007515,2054.02054,1780.366841,2137.16314,2234.840964,1766.248926,2176.706116,1788.196252,1867.11875,1777.55225,1998.850902,1816.699754,1730.623743
Usp7,7642.660758,7625.409026,7301.067336,7781.312712,7740.804828,7426.942639,8401.328135,8419.392031,8533.890989,7758.035805,8709.057802,7658.59169,8044.405059,8292.636063,7832.958169
Usp8,4574.413778,4298.392731,4056.477353,4453.735812,4560.077614,4378.578141,4202.656792,4661.010264,4342.133961,4001.544283,4702.141868,4619.550746,4133.476661,4090.294057,4106.114651
Usp9x,11307.60839,11576.43588,11245.08398,12065.3824,12067.03231,11816.54742,12155.62183,15797.35943,10891.98928,10453.61618,12070.70416,12330.27007,10711.92161,10362.80351,10187.20139
Uspl1,1868.730151,1869.951641,1733.275951,2114.464098,1934.744468,2112.102597,1991.728527,2198.966306,2241.556168,1918.10374,2136.674912,2125.764832,1665.028509,1889.585313,2149.203089
Ust,1393.466382,1942.752873,1555.706417,1722.111181,1533.728028,1957.729649,1935.93223,1899.602081,2505.655658,1872.832949,1902.504501,1714.999092,1632.360874,1776.44952,1852.797918
Utf1,0,7.280123184,0,0,0,9.02179562,0,0,0,0,6.244544313,0,0,0,0
Utp11,840.4480623,926.6556796,1134.472022,916.1970814,992.0361156,1219.947252,883.7734885,907.1643175,909.780449,866.0499186,936.681647,827.7867958,1177.055715,943.1608903,793.6009429
Utp14a,760.0725719,777.9331631,657.0072755,645.7916928,791.9846337,771.8647364,695.4609865,771.9968342,601.5077349,812.9059463,604.680041,842.3825327,676.8325577,848.518448,592.8103429
Utp14b,1708.852817,1696.268702,1159.134458,1301.127105,1221.318864,1095.646957,938.573423,788.3257919,760.3433712,1044.180641,581.7833785,1000.850534,1169.90967,642.915901,845.6577652
Utp15,1286.881492,1342.662719,1388.001857,1417.772567,1414.976006,1526.688303,1514.470916,1486.842316,1493.430923,1453.586057,1310.313548,1474.169432,1390.416204,1652.435285,1543.644137
Utp18,1019.545622,1078.498249,1108.82309,1011.634277,1110.788137,1052.542822,1163.751336,1374.353941,973.6906459,1184.913752,1037.635113,1159.318535,1015.759268,936.6338253,837.1586921
Utp20,1309.596305,1224.100713,1378.136883,1278.858426,1478.919403,1390.358947,1322.172964,1492.285302,1552.641841,1369.933508,1542.402445,1427.254564,1348.560797,1116.128112,1253.61327
Utp23,418.4767379,478.4080949,440.9643426,410.3799427,562.7018851,437.0558767,496.1884975,607.8000928,551.6953756,513.7250654,504.767332,512.9358986,413.4497524,538.4828612,633.1809397
Utp25,705.0328339,931.8557675,917.4425919,851.5118708,757.2725044,920.2231532,984.4060955,960.6870123,1017.86387,974.3061584,773.2827374,1013.361166,938.1736357,983.4111244,933.8356477
Utp3,1243.199161,1366.583123,1278.500644,1034.96337,1232.280589,1391.361369,1221.540357,1391.590063,1252.827829,1243.96261,1257.234922,1310.488668,1009.634087,1422.900167,1151.624394
Utp4,1174.181077,1205.380396,1288.365618,1005.271798,1192.087597,1342.242704,1096.995052,1528.571875,1270.68509,1077.64166,1233.297502,1339.680142,1389.395341,1293.446711,1101.69234
Utp6,2353.604033,2768.526845,2542.203827,2584.227184,2660.045275,2578.228704,2587.553269,2726.935939,2481.219406,2296.016432,2510.306814,2585.530546,2620.556826,2497.690201,2449.857797
Utrn,5657.735604,4545.91692,6041.310143,5321.153882,4856.957667,5541.387354,5858.611175,5475.643821,5750.038003,5572.243908,5865.708625,5162.720671,7188.921374,5388.092145,6246.818667
Uts2,0,8.320140782,11.83796893,3.181239866,3.653908345,20.04843471,17.93452401,0,15.97754921,0.984147635,19.77439032,5.212763198,0,4.351376656,0
Uts2r,24.46210576,41.60070391,19.72994821,18.02702591,29.23126676,70.16952149,19.9272489,10.88597181,0.939855836,19.6829527,16.65211817,14.59573695,19.39640814,11.96628581,8.499073017
Uvrag,2489.019261,2108.115671,2026.265681,1989.33533,2338.501341,2229.38594,2065.459348,2638.033835,2186.104674,2264.523708,2118.982037,2157.041411,1927.390451,2316.020225,2174.700308
Uvssa,949.6538916,551.2093268,714.2241253,720.020623,688.761723,834.014884,735.3154843,505.2905249,641.9215358,726.3009545,602.5985262,638.0422154,605.3721066,848.518448,498.2581556
Uxs1,1875.719324,2120.595882,2011.46822,1816.487963,2019.697838,1990.809567,1751.605178,2092.828081,2210.540926,2274.365184,2028.436144,2019.424463,1756.906232,2268.155082,2040.839908
Uxt,232.3900047,263.1244522,223.9349122,232.2305102,258.5140154,217.5255166,378.617729,234.0483939,252.8212198,194.8612317,207.1107197,283.574318,259.2993509,264.3461319,177.4181492
Vac14,1699.242704,1844.991218,1487.638095,1603.344892,1762.097299,1691.085468,1780.499689,1338.974533,1651.326703,1366.981065,1620.459249,1925.594725,1412.875203,1860.213521,1748.684273
Vamp1,12299.19732,18823.2785,14562.67478,19494.6379,12290.83419,16064.81073,10997.84867,11798.57911,15977.54921,10400.4722,14777.71412,14545.69443,10844.63388,13133.54259,10953.18035
Vamp2,43076.8946,49801.24267,42766.63575,41358.23908,47187.48584,44235.86877,44418.83415,48085.15182,44675.1073,47382.77202,45465.48639,45602.29501,48415.47644,47060.13854,49615.4635
