Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Irf2,1209.87183,0.0248542,0.099884562,0.248829242,0.803492871,0.99947604
Irf2bp1,2931.684014,0.013340074,0.077420548,0.172306635,0.863196468,0.99947604
Irf2bp2,3360.024033,0.135320013,0.084253036,1.606114394,0.108248778,0.99947604
Irf2bpl,5433.113526,0.035702829,0.067454528,0.529287365,0.596606119,0.99947604
Irf3,758.723001,0.008640186,0.128378987,0.067302179,0.946341142,0.99947604
Irf4,42.30236468,-0.471402262,0.629466415,-0.74889184,0.453922399,0.99947604
Irf5,497.4561679,-0.001234312,0.150281456,-0.008213333,0.993446782,0.99947604
Irf6,83.99705334,-0.46517687,0.429717848,-1.082516988,0.279022871,0.99947604
Irf7,539.7181075,0.073984366,0.468632624,0.157872845,0.874556996,0.99947604
Irf8,996.9447695,0.071933276,0.177290899,0.405735863,0.684936689,0.99947604
Irf9,1020.284024,-0.130749337,0.142722288,-0.916110155,0.359609122,0.99947604
Irgc,2.331977759,-3.787535998,2.637820789,-1.435857968,0.151042761,0.99947604
Irgm1,1050.490846,-0.028094274,0.173954692,-0.161503401,0.871696933,0.99947604
Irgm2,459.7129721,0.34061374,0.22976877,1.482419654,0.138228668,0.99947604
Irgq,6338.318906,0.049099481,0.076161035,0.644679803,0.519134708,0.99947604
Irs1,807.3850898,-0.117276096,0.147437325,-0.795430166,0.426363318,0.99947604
Irs2,5277.520511,0.018807916,0.084950217,0.221399264,0.824781565,0.99947604
Irs3,35.74553846,0.499581993,0.658747117,0.758382056,0.448222297,0.99947604
Irs4,556.0654583,-0.697821331,0.790367181,-0.882907777,0.377286102,0.99947604
Irx1,270.6927323,0.074239274,0.286783764,0.25886847,0.795736726,0.99947604
Irx2,325.1637009,-0.129145433,0.364462753,-0.354344668,0.723080596,0.99947604
Irx3,240.0136294,-0.024482688,0.332773778,-0.073571567,0.941351296,0.99947604
Irx4,8.798640294,-0.804035415,1.483269776,-0.542069574,0.587770578,0.99947604
Irx5,120.149099,-0.302898967,0.395630834,-0.765610112,0.443908326,0.99947604
Irx6,32.53852587,0.112249684,0.606803432,0.18498525,0.853240605,0.99947604
Isca1,8709.712352,-0.006087544,0.053742579,-0.113272278,0.909814695,0.99947604
Isca2,1181.609989,0.112523046,0.139568141,0.806223008,0.420114275,0.99947604
Iscu,4507.444748,0.039016509,0.07872943,0.495577184,0.620192753,0.99947604
Isg15,287.3020962,-0.060916288,0.341515863,-0.178370303,0.85843217,0.99947604
Isg20,227.8066759,0.126454936,0.340459959,0.371423812,0.710321893,0.99947604
Isg20l2,713.8168162,-0.022201396,0.121906958,-0.182117544,0.855490481,0.99947604
Isl1,210.9297998,-0.194394156,0.555530884,-0.34992502,0.726394969,0.99947604
Isl2,3.543679381,5.847152287,2.837785717,2.060462935,NA,NA
Islr,1697.284989,0.058721466,0.304874749,0.192608494,0.847265593,0.99947604
Islr2,3400.257281,0.056388728,0.152498146,0.369766644,0.71155637,0.99947604
Ism1,497.5825307,0.133286669,0.202660123,0.657685722,0.510740099,0.99947604
Ism2,16.49745883,-0.709134953,0.887828611,-0.798729557,0.424447244,0.99947604
Isoc1,2465.08831,0.028962649,0.130761297,0.221492516,0.824708964,0.99947604
Isoc2a,1260.416016,0.034575996,0.131703047,0.262529964,0.792912887,0.99947604
Isoc2b,208.2584326,0.134280084,0.241189081,0.556741969,0.577703738,0.99947604
Ist1,4324.873555,0.045324153,0.071195408,0.636616235,0.524374847,0.99947604
Isx,4.85960647,4.817924755,2.087859556,2.307590442,0.021021927,0.99947604
Isy1,1307.009569,0.038069444,0.141784026,0.268503055,0.788312123,0.99947604
Isyna1,2915.64105,0.171197512,0.116259414,1.472547519,0.140873085,0.99947604
Itch,4066.43596,-0.070980799,0.066630835,-1.06528454,0.286747187,0.99947604
Itfg1,12881.19716,-0.106965413,0.06529017,-1.638308095,0.10135744,0.99947604
Itfg2,1117.560094,-0.058925531,0.103631749,-0.568605007,0.569624226,0.99947604
Itga1,677.002429,0.043016996,0.198324315,0.216902282,0.828284499,0.99947604
Itga10,168.7288739,0.148774848,0.369056968,0.403121634,0.686858746,0.99947604
Itga11,183.0502024,0.348206024,0.25939548,1.342375065,0.179474415,0.99947604
Itga2,44.46378909,-0.043200271,0.588726736,-0.073379156,0.941504404,0.99947604
Itga2b,193.3777982,-0.27057688,0.288481877,-0.937933719,0.348278473,0.99947604
Itga3,1848.54621,0.000372001,0.125638731,0.002960877,0.997637565,0.999497784
Itga4,1037.164726,0.155533913,0.166393507,0.934735471,0.349924642,0.99947604
Itga5,367.1758369,0.279760293,0.263703163,1.060890929,0.288739472,0.99947604
Itga6,2109.014016,-0.090803615,0.114897312,-0.790302345,0.429351218,0.99947604
Itga7,926.212825,-0.189241381,0.148195222,-1.276973562,0.201611581,0.99947604
Itga8,365.6115908,0.249697263,0.24782954,1.007536319,0.313677114,0.99947604
Itga9,610.9569906,0.146256081,0.20279571,0.721199091,0.470787031,0.99947604
Itgad,21.03485643,-0.233568735,0.753342692,-0.310043141,0.75652815,0.99947604
Itgae,45.30296615,0.102437056,0.592507533,0.172887348,0.862739977,0.99947604
Itgal,117.458004,0.675228538,0.391214743,1.725979276,0.084351141,0.99947604
Itgam,880.0621136,0.034164983,0.18558504,0.184093411,0.853940176,0.99947604
Itgav,5042.100262,0.0433247,0.074648089,0.580385923,0.561654396,0.99947604
Itgax,370.248629,-0.040383112,0.249615465,-0.161781292,0.871478086,0.99947604
Itgb1,4670.383563,-0.052629183,0.093825051,-0.560928904,0.574846005,0.99947604
Itgb1bp1,1415.399211,0.324297716,0.126362185,2.566414283,0.010275602,0.893110054
Itgb1bp2,11.81850497,2.857749208,1.132217481,2.524028516,0.011601852,0.904565755
Itgb2,1091.338897,0.074112805,0.204382603,0.362617974,0.716890282,0.99947604
Itgb2l,6.678306819,-0.095073589,1.475644622,-0.064428513,0.948629027,0.99947604
Itgb3,334.4449622,0.210145347,0.221817745,0.94737843,0.343445979,0.99947604
Itgb3bp,247.5664099,-0.067847497,0.217672823,-0.311694847,0.755272445,0.99947604
Itgb4,1684.561278,-0.064807413,0.130752704,-0.495648742,0.620142257,0.99947604
Itgb5,5698.653687,-0.019567587,0.086063333,-0.227362644,0.820141765,0.99947604
Itgb6,8.425440658,1.299109071,1.569634773,0.827650542,0.407868436,0.99947604
Itgb7,80.22439439,0.518996844,0.409166023,1.268426055,0.204645842,0.99947604
Itgb8,5263.611244,-0.008568756,0.091577281,-0.093568578,0.925451871,0.99947604
Itgbl1,768.8931547,-0.075916659,0.128315438,-0.591640888,0.554091088,0.99947604
Itih2,455.4125726,0.274601386,0.254379391,1.079495415,0.280366937,0.99947604
Itih3,3694.901204,-0.323802232,0.21360309,-1.515906123,0.129543092,0.99947604
Itih4,10.55913882,1.551836636,1.188776555,1.305406495,0.191754468,0.99947604
Itih5,2913.266949,0.001644645,0.118850968,0.013837877,0.988959324,0.99947604
Itk,67.06760058,0.483352359,0.46074698,1.049062458,0.294149373,0.99947604
Itm2a,2526.302412,0.092754337,0.128059086,0.724308913,0.468876106,0.99947604
Itm2b,38886.38028,-0.029849061,0.053910527,-0.553677779,0.579799386,0.99947604
Itm2c,38963.5508,-0.018313913,0.062188794,-0.294488964,0.768384295,0.99947604
Itpa,2007.250623,-0.005857191,0.098311775,-0.059577715,0.952491968,0.99947604
Itpk1,3425.962132,0.006085921,0.083211086,0.073138347,0.941696027,0.99947604
Itpka,5357.210957,0.177279023,0.102509109,1.729397758,0.083737931,0.99947604
Itpkb,4664.067352,-0.168728973,0.092257626,-1.828889165,0.067416214,0.99947604
Itpkc,308.9125461,-0.397198344,0.193877162,-2.04871136,0.040490348,0.99947604
Itpr1,29486.20012,-0.235642725,0.21149691,-1.114166278,0.265207859,0.99947604
Itpr2,1718.512731,0.002532912,0.095996488,0.026385462,0.97894989,0.99947604
Itpr3,689.4874552,-0.0195787,0.177353376,-0.110393726,0.912097129,0.99947604
Itprid1,51.50508615,-0.278017758,0.4627435,-0.600803162,0.547971098,0.99947604
Itprid2,4261.150635,-0.060039884,0.080196212,-0.748662347,0.454060743,0.99947604
Itprip,112.2624827,-0.773049981,0.361460909,-2.138682117,0.032461422,0.99947604
Itpripl1,217.5036107,-0.116616641,0.293928626,-0.39675156,0.691550675,0.99947604
Itpripl2,901.5127757,-0.072239963,0.122442977,-0.589988618,0.55519828,0.99947604
Itsn1,10605.21663,-0.013342094,0.060111046,-0.221957439,0.824347016,0.99947604
Itsn2,4270.373289,0.012733498,0.076002441,0.167540641,0.866944672,0.99947604
Ivd,3542.065997,0.008590786,0.103294265,0.083168082,0.933717892,0.99947604
Ivns1abp,7162.504031,0.037354638,0.102030088,0.366113945,0.714280052,0.99947604
Iws1,2326.172721,-0.168724101,0.075212324,-2.243303912,0.024877223,0.99947604
Iyd,44.82781832,0.427186984,0.633472328,0.674357766,0.500083887,0.99947604
Izumo1,4.766881168,0.012761559,1.946509795,0.006556124,0.994769008,0.99947604
Izumo4,909.4829307,0.042409622,0.1562769,0.271374861,0.786102735,0.99947604
Jade1,3061.599981,-0.120234657,0.073077062,-1.645313229,0.099905233,0.99947604
Jade2,4898.796081,0.067994531,0.070854731,0.959632892,0.337240009,0.99947604
Jade3,492.2683562,0.024769956,0.155609373,0.159180359,0.873526778,0.99947604
Jag1,661.8392792,0.188478087,0.141524436,1.331770624,0.182935574,0.99947604
Jag2,2556.915592,0.128971178,0.111286953,1.158906551,0.246494278,0.99947604
Jagn1,1091.094133,-0.106874942,0.108577305,-0.984321194,0.324957612,0.99947604
Jak1,9062.049578,-0.002586743,0.070368239,-0.03676009,0.970676296,0.99947604
Jak2,2618.858492,-0.019238065,0.083672962,-0.22991973,0.818154145,0.99947604
Jak3,652.8136688,0.018409695,0.178056487,0.103392442,0.91765151,0.99947604
Jakmip1,1170.283693,0.048713679,0.10099931,0.482316945,0.629580812,0.99947604
Jakmip2,2571.559132,-0.022381182,0.086013884,-0.260204292,0.794706194,0.99947604
Jakmip3,2024.934047,0.036713895,0.089036781,0.412345262,0.680086378,0.99947604
Jam2,3037.731234,-0.139275329,0.084491355,-1.648397387,0.099271152,0.99947604
Jam3,1424.55973,0.066359874,0.102352212,0.648348219,0.516759753,0.99947604
Jaml,42.66069417,-0.701183959,0.573727109,-1.222155879,0.221648685,0.99947604
Jarid2,2023.954369,-0.137655933,0.093081633,-1.478873203,0.139174206,0.99947604
Jazf1,1181.061742,0.076160039,0.128455331,0.592891224,0.553253952,0.99947604
Jcad,5906.891746,0.138140177,0.098234123,1.406234138,0.15965461,0.99947604
Jchain,164.0565128,0.187319231,0.866923929,0.216073434,0.828930507,0.99947604
Jdp2,1648.491044,0.058534211,0.126345403,0.463287222,0.643158503,0.99947604
Jhy,69.92161621,0.072005695,0.513551563,0.140211228,0.888493101,0.99947604
Jkamp,2491.958308,-0.022086953,0.076716761,-0.287902576,0.773421315,0.99947604
Jmjd1c,4809.111618,-0.062427664,0.088083502,-0.708732764,0.478490329,0.99947604
Jmjd4,1819.294929,0.107010086,0.085317463,1.254257711,0.209748349,0.99947604
Jmjd6,1176.515383,0.185775992,0.102502456,1.812405284,0.069923597,0.99947604
Jmjd7,22.60912038,-0.443660869,0.768739078,-0.577128028,0.563852972,0.99947604
Jmjd8,1036.553786,-0.09276012,0.108963335,-0.851296638,0.394604592,0.99947604
Jmy,4261.089286,0.01143448,0.065562437,0.174405965,0.861546427,0.99947604
Josd1,4010.976775,0.085851034,0.095363693,0.900248635,0.367987949,0.99947604
Josd2,2170.168033,0.130688643,0.130868038,0.998629195,0.317974352,0.99947604
Jph1,1358.134695,0.135426015,0.143357965,0.944670317,0.344827215,0.99947604
Jph2,127.1992858,-0.441415494,0.400862698,-1.101163806,0.270825371,0.99947604
Jph3,14679.42128,0.102481398,0.077437983,1.323399636,0.185702513,0.99947604
Jph4,18910.81492,0.250254448,0.078069735,3.205524503,0.001348166,0.465643819
Jpt1,3356.873557,0.03721388,0.073982051,0.50301228,0.614955639,0.99947604
Jpt2,490.9787141,-0.098022183,0.139952576,-0.7003957,0.483680221,0.99947604
Jrk,527.3927781,-0.076511365,0.168767495,-0.45335368,0.650294085,0.99947604
Jrkl,641.5571442,0.044572428,0.15050332,0.296155781,0.767111117,0.99947604
Jsrp1,134.7107257,0.109226915,0.366130315,0.298327972,0.765452857,0.99947604
Jtb,1756.267934,0.014667843,0.112571697,0.130297785,0.896330833,0.99947604
Jun,4106.038854,0.049675925,0.120108341,0.413592635,0.679172468,0.99947604
Junb,3272.803432,-0.195192152,0.129649286,-1.505539734,0.132185369,0.99947604
Jund,8590.975871,0.111036278,0.069414799,1.599605271,0.109686178,0.99947604
Jup,2969.197443,0.072638738,0.111749252,0.650015429,0.515682255,0.99947604
Kalrn,22730.48674,0.042080057,0.095756882,0.439446819,0.660337808,0.99947604
Kank1,1419.811023,0.118248434,0.101842859,1.161087138,0.245606465,0.99947604
Kank2,1290.077484,-0.02961679,0.192593648,-0.153778642,0.877784275,0.99947604
Kank3,894.2455627,0.111311553,0.157021292,0.708894646,0.478389858,0.99947604
Kank4,720.508515,0.189452511,0.185543511,1.021067839,0.307222299,0.99947604
Kansl1,5019.754714,-0.019438105,0.056613547,-0.34334724,0.731337246,0.99947604
Kansl1l,813.0206816,-0.184060285,0.105815594,-1.739443865,0.081956718,0.99947604
Kansl2,2386.816438,0.080146539,0.067593857,1.185707444,0.235737854,0.99947604
Kansl3,4838.383978,-0.031618291,0.066146546,-0.478003654,0.632647605,0.99947604
Kantr,2335.259622,-0.077173213,0.113072808,-0.682509035,0.494917131,0.99947604
Kars1,3906.647079,-0.102140344,0.079409874,-1.286242356,0.198358493,0.99947604
Kash5,123.0523904,0.362620942,0.297500827,1.218890537,0.222885742,0.99947604
Kat14,1564.188851,0.018679374,0.085448114,0.218604866,0.826957862,0.99947604
Kat2a,3083.62583,-0.010851369,0.088746119,-0.122274293,0.902681791,0.99947604
Kat2b,1999.336885,-0.130908013,0.088832112,-1.47365643,0.14057412,0.99947604
Kat5,2629.219487,-0.056259924,0.061769155,-0.910809352,0.362395834,0.99947604
Kat6a,4618.379626,-0.138710747,0.065661768,-2.112504014,0.034643242,0.99947604
Kat6b,3261.508651,-0.009301512,0.076730301,-0.121223458,0.903514044,0.99947604
Kat7,4335.398196,-0.026132535,0.074739531,-0.349648099,0.726602809,0.99947604
Kat8,884.5413824,0.092069174,0.13869964,0.663802545,0.506816697,0.99947604
Katna1,501.0042278,-0.116224115,0.165843727,-0.700805008,0.483424712,0.99947604
Katnal1,5106.670095,0.012879122,0.060668469,0.212286917,0.831883202,0.99947604
Katnal2,244.3742772,-0.287146688,0.225024242,-1.276070014,0.20193077,0.99947604
Katnb1,2249.581435,-0.015293925,0.076866648,-0.198966989,0.842288567,0.99947604
Katnbl1,671.9817193,0.099835785,0.128610118,0.776266952,0.437591382,0.99947604
Katnip,1540.060463,0.040394978,0.106354059,0.379816045,0.704081971,0.99947604
Kazald1,365.3028308,0.115652571,0.170834589,0.67698568,0.49841504,0.99947604
Kazn,5304.640692,-0.008032906,0.112354994,-0.071495762,0.943003198,0.99947604
Kbtbd11,6389.409647,0.039280528,0.06740923,0.582717348,0.560083593,0.99947604
Kbtbd12,17.23050286,0.478210683,1.019559961,0.46903635,0.639043654,0.99947604
Kbtbd13,12.45376878,-1.450098283,1.000989951,-1.448664177,0.147431389,0.99947604
Kbtbd2,3407.118301,0.017503687,0.082173347,0.2130093,0.831319709,0.99947604
Kbtbd3,394.4408667,0.045847406,0.185075053,0.247723316,0.804348491,0.99947604
Kbtbd4,526.4133226,0.221953781,0.17841109,1.244058208,0.213478141,0.99947604
Kbtbd6,49.45098194,0.952830912,0.565206908,1.685809035,0.091832587,0.99947604
Kbtbd7,2809.577751,-0.032417188,0.08998264,-0.360260469,0.718652358,0.99947604
Kbtbd8,470.1211541,0.13345786,0.190048244,0.702231481,0.482534816,0.99947604
Kcmf1,3868.12172,-0.015847698,0.070876921,-0.223594616,0.823072753,0.99947604
Kcna1,4046.129751,-0.030517166,0.100635211,-0.30324541,0.761702845,0.99947604
Kcna10,1.487452886,-4.123553038,3.314830411,-1.243971041,0.213510221,0.99947604
Kcna2,16226.30324,0.003095112,0.069213987,0.044718008,0.96433208,0.99947604
Kcna3,422.4183546,-0.298744981,0.193511236,-1.543812067,0.122633867,0.99947604
Kcna4,1468.184463,0.105936024,0.127096365,0.833509472,0.404557458,0.99947604
Kcna5,271.8615358,-0.222491725,0.277092588,-0.802950838,0.42200315,0.99947604
Kcna6,4211.948321,-0.056589608,0.077443746,-0.730718893,0.464950873,0.99947604
Kcna7,1.584569306,-2.452640743,3.346825253,-0.732826054,0.463664528,0.99947604
Kcnab1,5794.682591,0.117779955,0.11684294,1.00801944,0.31344513,0.99947604
Kcnab2,26055.69783,0.129468846,0.081432166,1.589898103,0.111857775,0.99947604
Kcnab3,3563.704524,0.153086773,0.10333228,1.481499996,0.138473386,0.99947604
Kcnb1,10279.41697,-0.03668475,0.083708416,-0.438244469,0.661209076,0.99947604
Kcnb2,1371.977132,0.086250199,0.120189987,0.71761551,0.472994392,0.99947604
Kcnc1,14419.20635,-0.047188106,0.081324618,-0.580243813,0.561750212,0.99947604
Kcnc2,7167.373561,0.073670268,0.092362171,0.797623819,0.425088824,0.99947604
Kcnc3,8946.115637,-0.100336146,0.212592668,-0.471964282,0.636952283,0.99947604
Kcnc4,4459.314001,-0.053975195,0.096830123,-0.557421528,0.57723946,0.99947604
Kcnd1,714.8396044,-0.175055432,0.143405713,-1.220700545,0.222199421,0.99947604
Kcnd2,5861.360065,-0.018641703,0.080148,-0.232590998,0.816079018,0.99947604
Kcnd3,5449.021282,-0.088533709,0.090372368,-0.979654626,0.327256631,0.99947604
Kcne2,307.3908015,-1.147901464,0.691222442,-1.660683153,0.096777099,0.99947604
Kcne3,8.519023466,-0.022447763,1.429964722,-0.015698123,0.987475224,0.99947604
Kcne4,132.8825794,0.31684992,0.347270908,0.912399836,0.361558276,0.99947604
Kcne5,598.3751028,-0.329230721,0.182712723,-1.801903635,0.071560568,0.99947604
Kcnf1,3721.709466,0.08549372,0.143284253,0.59667213,0.550726303,0.99947604
Kcng1,1420.360327,0.275361871,0.18693844,1.473008285,0.140748802,0.99947604
Kcng2,748.9738156,0.050619039,0.196188433,0.258012352,0.796397374,0.99947604
Kcng3,259.9828172,0.382535428,0.190869057,2.004177283,0.045051073,0.99947604
Kcng4,933.435796,-0.482926157,0.424196035,-1.138450426,0.254932448,0.99947604
Kcnh1,3535.855253,-0.034827631,0.093904425,-0.370883809,0.710724075,0.99947604
Kcnh2,3019.52964,-0.036699941,0.100475841,-0.365261349,0.714916327,0.99947604
Kcnh3,6068.772763,0.11537294,0.139730054,0.825684503,0.408983086,0.99947604
Kcnh4,523.9853125,0.155851091,0.229415805,0.679338944,0.496923126,0.99947604
Kcnh5,809.965426,-0.112771819,0.171053621,-0.659277591,0.50971753,0.99947604
Kcnh6,208.4993741,-0.120251933,0.230998784,-0.520573876,0.602663652,0.99947604
Kcnh7,4530.640221,-0.027061371,0.124074735,-0.218105409,0.827346983,0.99947604
Kcnh8,50.04405246,-0.706820795,0.538522785,-1.312517901,0.18934545,0.99947604
Kcnip1,1411.999234,-0.094948409,0.142333454,-0.667084271,0.504718306,0.99947604
Kcnip2,6480.742921,0.263506639,0.119988883,2.19609211,0.028085351,0.99947604
Kcnip3,4294.439556,-0.088660228,0.123552387,-0.717592195,0.473008772,0.99947604
Kcnip4,3179.309518,-0.152374237,0.090048734,-1.692130807,0.090621036,0.99947604
Kcnj10,18574.60676,-0.055857729,0.094702274,-0.589824574,0.555308266,0.99947604
Kcnj11,1680.483015,0.065610659,0.164821987,0.39806982,0.69057872,0.99947604
Kcnj12,857.2666308,-0.246790503,0.18341486,-1.345531671,0.178453601,0.99947604
Kcnj13,411.776289,-0.08314284,0.505997501,-0.164314725,0.869483391,0.99947604
Kcnj14,195.7828424,0.378030654,0.302333099,1.250377996,0.211161499,0.99947604
Kcnj15,9.072308045,1.928879318,1.509095869,1.278168841,0.2011899,0.99947604
Kcnj16,1715.011313,-0.086214695,0.130802585,-0.659120725,0.509818248,0.99947604
Kcnj2,1298.51192,-0.028775589,0.129863517,-0.221583314,0.824638273,0.99947604
Kcnj3,5941.565982,-0.016678562,0.091049331,-0.183181595,0.854655535,0.99947604
Kcnj4,4126.916961,0.162835017,0.134603234,1.209740747,0.226378389,0.99947604
Kcnj5,153.8178345,-0.49886648,0.313084466,-1.593392631,0.111072138,0.99947604
Kcnj6,1139.488579,0.031332163,0.142439875,0.219967637,0.825896359,0.99947604
Kcnj8,202.5812821,0.407415337,0.246594914,1.652164397,0.098501042,0.99947604
Kcnj9,6210.410628,0.03560789,0.106461913,0.334465995,0.738027947,0.99947604
Kcnk1,4270.544469,-0.041883849,0.106287535,-0.394061717,0.693535475,0.99947604
Kcnk10,561.3207424,-0.131033956,0.203974435,-0.642403819,0.520611021,0.99947604
Kcnk12,968.5338145,-0.260984228,0.154998354,-1.683787101,0.092222821,0.99947604
Kcnk13,820.0267777,0.028198859,0.132949406,0.212102185,0.832027315,0.99947604
Kcnk15,10.43120862,-0.815529854,1.308293408,-0.623353943,0.533051957,0.99947604
Kcnk18,3.183368898,-1.825042663,2.581917426,-0.70685555,0.479656249,0.99947604
Kcnk2,2867.881302,0.116226916,0.110601959,1.050857657,0.29332397,0.99947604
Kcnk3,1725.74899,0.027857381,0.126731419,0.219814323,0.826015764,0.99947604
Kcnk4,610.704344,0.04269835,0.145515299,0.293428596,0.76919457,0.99947604
Kcnk5,95.48837326,0.53859928,0.373977607,1.440191255,0.149813297,0.99947604
Kcnk6,449.9701503,0.075660198,0.250193049,0.302407274,0.76234161,0.99947604
Kcnk7,17.603062,0.033698895,0.849723068,0.039658679,0.968365245,0.99947604
Kcnk9,4988.587076,0.01909415,0.118309852,0.16139104,0.871785423,0.99947604
Kcnma1,11411.09366,-0.062572009,0.082066814,-0.76245203,0.445790263,0.99947604
Kcnmb1,86.53215683,-0.80897907,0.396976131,-2.037853177,0.041564618,0.99947604
Kcnmb2,212.5603551,0.463730449,0.259936444,1.784014747,0.074421269,0.99947604
Kcnmb3,4.821265643,1.937968799,2.357123105,0.822175471,0.410977037,0.99947604
Kcnmb4,989.9727249,-0.015611733,0.122360984,-0.12758751,0.898475416,0.99947604
Kcnn1,985.211048,0.068267685,0.120132572,0.56826957,0.569851939,0.99947604
Kcnn2,1612.869032,-0.033617266,0.108937679,-0.308591722,0.757632118,0.99947604
Kcnn3,1904.520272,0.045185619,0.131656009,0.343209696,0.731440711,0.99947604
Kcnn4,46.6692871,0.045426244,0.567094972,0.080103415,0.936155007,0.99947604
Kcnq1,34.86553309,-0.073529309,0.51416228,-0.14300798,0.886283879,0.99947604
Kcnq2,21528.15184,0.005126158,0.062141324,0.082491929,0.934255537,0.99947604
Kcnq3,10132.44833,0.09441655,0.078724291,1.199331849,0.230398936,0.99947604
Kcnq4,488.3989724,-0.004702081,0.222380154,-0.021144339,0.983130515,0.99947604
Kcnq5,3795.134163,-0.034443512,0.109852404,-0.313543541,0.753867746,0.99947604
Kcnrg,37.60834355,-0.14114074,0.506803486,-0.278492047,0.780634669,0.99947604
Kcns1,904.0131775,-0.054435411,0.149802531,-0.363381117,0.716320205,0.99947604
Kcns2,1751.561944,-0.066539891,0.107149036,-0.621003166,0.53459754,0.99947604
Kcns3,354.9628169,0.163979241,0.222173003,0.738070057,0.460471879,0.99947604
Kcnt1,5472.375447,-0.004955861,0.114616689,-0.043238564,0.965511364,0.99947604
Kcnt2,1174.817712,-0.055174124,0.132150988,-0.417508226,0.676306709,0.99947604
Kcnu1,117.7610589,0.183488854,0.293413399,0.625359493,0.531735141,0.99947604
Kcnv1,2695.4942,-0.119880146,0.150536959,-0.796350257,0.425828482,0.99947604
Kcnv2,2.484358505,-2.232587823,2.299053713,-0.971089892,0.331503517,0.99947604
Kcp,118.5964167,-0.479731783,0.316519764,-1.515645588,0.129608993,0.99947604
Kctd1,3684.20401,0.125410773,0.097376652,1.287893662,0.197782982,0.99947604
Kctd10,1964.133322,0.079626143,0.08585579,0.92744057,0.353697835,0.99947604
Kctd11,163.9934591,0.390803331,0.252834635,1.545687484,0.122180061,0.99947604
Kctd12,8625.159669,-0.048373559,0.084505545,-0.572430595,0.567030293,0.99947604
Kctd12b,388.9429314,-0.020231915,0.197587836,-0.102394535,0.918443521,0.99947604
Kctd13,6012.441018,0.11147177,0.069411204,1.6059622,0.108282216,0.99947604
Kctd14,101.2320859,0.238423802,0.340811079,0.699577616,0.484191125,0.99947604
Kctd15,683.349542,0.242370745,0.169539831,1.429579965,0.152837609,0.99947604
Kctd16,1031.524496,-0.055157664,0.146833537,-0.375647589,0.707178906,0.99947604
Kctd17,6554.67737,0.15726554,0.080832539,1.945572186,0.051706151,0.99947604
Kctd18,796.4012361,0.025864316,0.164293693,0.15742732,0.874908084,0.99947604
Kctd19,2.280339979,-0.140673804,3.214201299,-0.043766333,0.965090664,0.99947604
Kctd2,3604.12747,0.145698604,0.086583513,1.682752281,0.092423056,0.99947604
Kctd20,3419.548741,-0.049598856,0.083520948,-0.593849291,0.552612918,0.99947604
Kctd21,905.1060425,0.287739914,0.138040676,2.084457439,0.037118578,0.99947604
Kctd3,4596.214358,-0.074969225,0.076084808,-0.985337636,0.324458252,0.99947604
Kctd4,1870.768548,0.267376211,0.22879714,1.168616931,0.242558004,0.99947604
Kctd5,1461.419972,0.064739704,0.124803018,0.518735086,0.603945491,0.99947604
Kctd6,1622.112836,0.14011743,0.110266884,1.270711791,0.203831199,0.99947604
Kctd7,1004.121729,-0.016079177,0.110641696,-0.14532656,0.884453046,0.99947604
Kctd8,689.6291177,-0.042053107,0.162206431,-0.25925672,0.79543717,0.99947604
Kctd9,1067.314387,-0.136770451,0.160453463,-0.852399495,0.393992401,0.99947604
Kdelr1,2698.385162,0.091791281,0.077679604,1.181665151,0.237338591,0.99947604
Kdelr2,1572.297064,-0.006132475,0.103390382,-0.059313781,0.952702184,0.99947604
Kdelr3,42.57024903,-0.032524893,0.549722474,-0.059166024,0.952819871,0.99947604
Kdf1,25.48096989,-0.937818517,0.773671397,-1.212166457,0.225448668,0.99947604
Kdm1a,3141.402336,0.061513753,0.058490331,1.051690967,0.292941357,0.99947604
Kdm1b,604.6723551,0.109924472,0.143502897,0.766008729,0.443671108,0.99947604
Kdm2a,5193.285877,-0.031714621,0.068084378,-0.465813476,0.641349018,0.99947604
Kdm2b,1274.519782,-0.173276432,0.120815476,-1.43422381,0.151508404,0.99947604
Kdm3a,2095.267856,0.003167595,0.102046081,0.031040827,0.97523698,0.99947604
Kdm3b,3522.326557,0.043752478,0.07836724,0.55830061,0.576639128,0.99947604
Kdm4a,2844.229478,-0.083744537,0.079821539,-1.049147109,0.294110417,0.99947604
Kdm4b,3356.36265,0.102049278,0.074925175,1.362015882,0.173192873,0.99947604
Kdm4c,1431.084184,0.084719086,0.113219904,0.748270249,0.454297166,0.99947604
Kdm4d,78.99004512,-0.292097829,0.381638241,-0.765378826,0.444045998,0.99947604
Kdm5a,3188.296012,0.005387506,0.076349549,0.070563687,0.943745012,0.99947604
Kdm5b,3595.857269,-0.012388402,0.069444612,-0.178392565,0.858414688,0.99947604
Kdm5c,4178.424537,-0.049163075,0.073794554,-0.666215489,0.505273374,0.99947604
Kdm6a,2390.220524,-0.038426306,0.090458073,-0.424796872,0.670984758,0.99947604
Kdm6b,2153.37513,-0.121393371,0.092165642,-1.317121742,0.18779782,0.99947604
Kdm7a,3879.076021,-0.012938109,0.091715379,-0.141068042,0.88781619,0.99947604
Kdm8,247.0844867,-0.245465209,0.233339033,-1.051968058,0.292814205,0.99947604
